total_spending_usd,artist_id,artist_name,n_collection,collected_artists,page_link,twitter
576.1019,ValorETH,Valor,3,pathsofmeaning;pathsofmeaning;pathsofmeaning,https://foundation.app/ValorETH,
575.7239999999999,CrespoXOjeda,Candido Crespo & Jose Ojeda,1,brooklynsnobs,https://foundation.app/CrespoXOjeda,https://twitter.com/CRESPOarts
575.7239999999999,tbfn,thebigflatnow,1,paulplastic,https://foundation.app/tbfn,
574.115175,manards,Manards,1,jordy,https://foundation.app/manards,
569.6889,StreetHound,@streethound,1,lee_souder,https://foundation.app/StreetHound,
569.032,paulbri,paul,2,koceilachougar;solvent,https://foundation.app/paulbri,
565.5055,try2touchme,TRY2TOUCHME,2,d4vid;pinsky,https://foundation.app/try2touchme,https://twitter.com/try2touchme1
561.4220220000001,zelimax,ZELIMAX.PRO,0,,https://foundation.app/zelimax,https://twitter.com/ZelimaxPro
559.1039999999999,akp,Adrian,1,hyam,https://foundation.app/akp,
558.5254620000001,dzpunks,dzpunks,2,duncanrogoff;hamiandcheese,https://foundation.app/dzpunks,https://twitter.com/dzpunks
556.317684,lilrobo,Lilrobo,1,ags,https://foundation.app/lilrobo,https://twitter.com/lilroboinc
555.6737700000001,Detund,Detund™,1,newrealitynow,https://foundation.app/Detund,https://twitter.com/detundrecords
555.6737700000001,harshinijk,Harshini J. Karunaratne,1,maxnova,https://foundation.app/harshinijk,https://twitter.com/HarshiniJK
555.0765,builtfor,@builtfor,1,clintxvx,https://foundation.app/builtfor,https://twitter.com/builtforio
553.98004,malikmckoy,Malik McKoy,1,switchmedia,https://foundation.app/malikmckoy,https://twitter.com/malikmckoy
552.7412400000001,emily,emily,1,jeff.kraus,https://foundation.app/emily,
552.42,Rafi,Rafi,1,oviproto,https://foundation.app/Rafi,
552.3665,bodystation,bodystation,1,jamesvde,https://foundation.app/bodystation,
550.4148,MBE,Madebyelvis,2,valentinsalmon;gabrieldeanroberts,https://foundation.app/MBE,https://twitter.com/MadeByElvis
550.3439999999999,lekano,ArturLekano,0,,https://foundation.app/lekano,https://twitter.com/Artur_Lekano
549.94284,beebee,Bri,1,zoewintersx,https://foundation.app/beebee,
549.41304,slyflynft,Slyfly McCartney,2,arseniykey;etja,https://foundation.app/slyflynft,https://twitter.com/slyflymccartney
548.900208,jjosloff,Jordan Josloff,1,jebinrohit,https://foundation.app/jjosloff,
548.1179999999999,electricwave,Electric Wave,1,foja,https://foundation.app/electricwave,https://twitter.com/ElectricWave_ew
548.080146,wallobano,wallobano,2,carlhauser;davidz,https://foundation.app/wallobano,
546.909,nerual,Lauren Pedrosa,1,nerual,https://foundation.app/nerual,https://twitter.com/NerualOfficial
546.909,mr_mark_farmer,Mark,1,bilbrown,https://foundation.app/mr_mark_farmer,
544.944,MODOEDO,MODO,1,arimatton,https://foundation.app/MODOEDO,
544.944,blinkboost,AF,1,stopbreathing,https://foundation.app/blinkboost,
544.944,Astronoott,Barlowa,1,babypicasso,https://foundation.app/Astronoott,https://twitter.com/Astronoott1
542.928,byronnextdoor,Byron Jay,1,rezva,https://foundation.app/byronnextdoor,https://twitter.com/byronnextdoor
542.928,GT_,@gt_,2,git1131;x-89,https://foundation.app/GT_,
542.928,Buchara,BUCHARA,1,nft_russia,https://foundation.app/Buchara,https://twitter.com/buchara97
542.928,nftea,verne,1,burkabayram,https://foundation.app/nftea,
542.092298,CryptoNewboy,CryptoNewboy,2,klauswittmann;shahub,https://foundation.app/CryptoNewboy,
541.692,Kramer,Kramer,1,tankuss,https://foundation.app/Kramer,
541.6469999999999,pelicansound,pelican sound,1,bri4nh3nry,https://foundation.app/pelicansound,
541.4399099999999,fccview,Fernando Campione,1,benny_productions,https://foundation.app/fccview,https://twitter.com/fccview
538.449,flo0rin_,Florin Flammer,1,maysgrafx,https://foundation.app/flo0rin_,https://twitter.com/flo0rin_
538.449,AidanSW,AidanSW,1,mikevrpv,https://foundation.app/AidanSW,
538.449,JoshEthanJohnson,Josh Ethan Johnson,1,deskrabbit,https://foundation.app/JoshEthanJohnson,https://twitter.com/josh_e_johnson
538.449,saga,Saga,1,bbb3viz,https://foundation.app/saga,https://twitter.com/SaGaDesign3D
538.449,arumakan,@arumakan,6,ianbarreto;alchem;alchem;alchem;madkrtek;madebymotel,https://foundation.app/arumakan,
538.449,jordanlyall,Jordan Lyall,1,exitsimulation,https://foundation.app/jordanlyall,
538.449,i4n,Ian Ashenbremer,1,viennapitts,https://foundation.app/i4n,
538.4295,jafonhakkinen,jafon hakkinen,1,alicjacolon,https://foundation.app/jafonhakkinen,https://twitter.com/jafonhakkinen
535.4125,theitskids,The Its Kids,1,ludvike_,https://foundation.app/theitskids,https://twitter.com/theitskids
535.182,alessandro,@alessandro,1,ishback,https://foundation.app/alessandro,
535.182,furio,Jarbas Agnelli,1,neuroabu,https://foundation.app/furio,https://twitter.com/jarbas_agnelli
535.182,realorrin,Orrin,1,e-bugs,https://foundation.app/realorrin,
533.5748,berniestraw,Bernie Straw,3,guzzsoares;laserlewdude;gabrieldeanroberts,https://foundation.app/berniestraw,https://twitter.com/StrawCrypto
532.848,jenkorossi,Jenko Rossi,1,heliosantos,https://foundation.app/jenkorossi,
532.848,jad,@jad,1,vormwelt,https://foundation.app/jad,https://twitter.com/Jad_AE
532.848,aceynos,Acyenos,0,,https://foundation.app/aceynos,https://twitter.com/Aceynos
530.331,sterlingcrispin,Sterling Crispin,1,neilewing,https://foundation.app/sterlingcrispin,https://twitter.com/sterlingcrispin
530.331,mrjasperwong,Jasper Wong,1,jeffhamada,https://foundation.app/mrjasperwong,https://twitter.com/POWWOWWORLDWIDE
527.21892,richenks,Richie mason,2,designmorphine;plasticizer,https://foundation.app/richenks,https://twitter.com/Richenks
526.658,micahlanier,Micah Lanier,1,0xe886,https://foundation.app/micahlanier,
525.07891,bodaciouspirate,bodaciouspirate,1,pablo,https://foundation.app/bodaciouspirate,
522.4692,marblemannequin,Marble Mannequin,1,miniaturegallery,https://foundation.app/marblemannequin,https://twitter.com/marblemaniki
522.4692,CobraE,CobraE,1,scott_visuals,https://foundation.app/CobraE,https://twitter.com/CobraE15
519.155,EvilPupil,Evil Pupil,1,fatoe,https://foundation.app/EvilPupil,https://twitter.com/PupilEvil
517.899,tastegusto,Taste Gusto,1,rvre,https://foundation.app/tastegusto,https://twitter.com/Taste_gusto
517.6545000000001,soulmonsta,@soulmonsta,1,shakkablood,https://foundation.app/soulmonsta,https://twitter.com/soulmonsta
517.6545000000001,FARGO,FARGO,1,paulsnijder,https://foundation.app/FARGO,
517.6545000000001,soulmonsta,@soulmonsta,1,shakkablood,https://foundation.app/soulmonsta,https://twitter.com/soulmonsta
514.182,OnceUponACrypto,Once Upon A Crypto,1,liboar,https://foundation.app/OnceUponACrypto,https://twitter.com/OnceUponACrypto
514.182,AirmailNFT,AIRMAIL NFT,1,amirchri,https://foundation.app/AirmailNFT,https://twitter.com/AirMailNFT
512.6533,TheOJA,@theoja,1,abstract307,https://foundation.app/TheOJA,
510.44840000000005,Java7,Javier G,1,allo,https://foundation.app/Java7,https://twitter.com/javgr7
509.967,delisart,Delisart,1,polygonyogurt,https://foundation.app/delisart,
509.967,raccoonnook,nook / Andrés Rivera,1,lvcidartt,https://foundation.app/raccoonnook,https://twitter.com/Raccoonnook
509.967,LaTurbo,LaTurbo Avedon,2,hexangel616;laturbo,https://foundation.app/LaTurbo,https://twitter.com/laturboavedon
509.967,afuturemodern,future modern,1,dianaesinclair,https://foundation.app/afuturemodern,https://twitter.com/afuturemodern
509.967,3f,3f,1,ferdi,https://foundation.app/3f,
507.6621,JornS,JornS,1,tormius,https://foundation.app/JornS,
506.91377600000004,JBoogx,Tyler Bernabe,1,ynotism,https://foundation.app/JBoogx,https://twitter.com/BoogxJ
506.13499999999993,banjo,banjo,1,nickmedukha,https://foundation.app/banjo,
506.13499999999993,Legendary,Legendary,1,asianjunkies,https://foundation.app/Legendary,
506.022,999,999,1,xsti,https://foundation.app/999,
504.61499999999995,tetra,Tetra,1,ethward,https://foundation.app/tetra,https://twitter.com/tetragocommando
504.61499999999995,serwah,Serwah Attafuah,1,zyvastudio,https://foundation.app/serwah,https://twitter.com/serwah_attafuah
503.15628000000004,vaporyiw,E-Unis,1,0x13blockbeats,https://foundation.app/vaporyiw,https://twitter.com/wei_yihao
502.55240000000003,snoozeone,Snooze One,1,kevinburg,https://foundation.app/snoozeone,https://twitter.com/OneSnooze
502.4415,damn,damn,1,jamfactory,https://foundation.app/damn,
502.2975,CharlesGrant,Charles Grant,1,damnengine,https://foundation.app/CharlesGrant,https://twitter.com/charlesgrantart
500.60699999999997,don_gropo,Don Gropo,1,rinee_art,https://foundation.app/don_gropo,https://twitter.com/don_gropo
500.60699999999997,somonzi,somonzi,1,mekazoo,https://foundation.app/somonzi,https://twitter.com/somonzii
500.60699999999997,ronrehling,Ron Rehling,1,bradleyharms,https://foundation.app/ronrehling,
500.60699999999997,badsoftware,badsoftware,1,compromisedaccount,https://foundation.app/badsoftware,https://twitter.com/badsoftwarebad
499.53200000000004,chitty,J. Chitty,1,pvkh3d,https://foundation.app/chitty,
497.5883,iamyonson,YONSON,1,slava3ngl,https://foundation.app/iamyonson,https://twitter.com/iamyonson
496.55100000000004,jamhot,Jamhot,1,gingerbeardman,https://foundation.app/jamhot,https://twitter.com/Jamhot
495.819148,ixshells,Itzel Yard,4,nicolassassoon;hamzaalabou;ixshells;rodrigo,https://foundation.app/ixshells,https://twitter.com/ix_shells
495.44399999999996,johnnybravo,JB,1,florian,https://foundation.app/johnnybravo,
493.79825000000005,MYarts,MYarts,1,3seater,https://foundation.app/MYarts,
493.3062,afterfuture,AFTERFUTURE,1,tfmstyle,https://foundation.app/afterfuture,https://twitter.com/afterfuture_nft
493.045623,izzydoro09,@IZZYDORO09,1,vedoryx,https://foundation.app/izzydoro09,
491.26110000000006,Saaaaa,JToTheLiu,1,ericmartin_3d,https://foundation.app/Saaaaa,
485.31571199999996,3dluce,3D Luce,1,motiongraphics_p,https://foundation.app/3dluce,
484.6041,martatimmer,@martatimmer,1,beside,https://foundation.app/martatimmer,https://twitter.com/MartaTimmer
481.4769,doxiastudio,Doxia Studio,2,circa75;cryptomon,https://foundation.app/doxiastudio,https://twitter.com/DoxiaStudio
480.295,CryptoCrystals,Crypto Crystals,1,reido,https://foundation.app/CryptoCrystals,https://twitter.com/JoltedJeremy
480.295,R66,R66 / Nikita Replyanski,1,deconstruction,https://foundation.app/R66,https://twitter.com/n_replyanski
480.295,Jasper,Jasper,1,iconseries,https://foundation.app/Jasper,
480.295,Plotski,Jennifer Moyer,1,stevendailyart,https://foundation.app/Plotski,https://twitter.com/Plotskis
479.77,Yogi,Alex Egotubov,1,ghosteam,https://foundation.app/Yogi,
479.77,tommychandra,Tommy Chandra,1,pinot,https://foundation.app/tommychandra,https://twitter.com/toramichan
476.50199999999995,InvestorBbobb,@investorbbobb,1,justasillycat,https://foundation.app/InvestorBbobb,
476.37440000000004,fabiopalvelli,Fabio,6,landstract;paulbirman;nicolac_1;bbb3viz;martinvanners;altshift,https://foundation.app/fabiopalvelli,https://twitter.com/fabiopalvelli
474.972,PoppyDH,Poppy,1,abinhindi,https://foundation.app/PoppyDH,
474.74075,DontBuyNFTs,DontBuyNFTs,1,arykermanchi,https://foundation.app/DontBuyNFTs,
472.64433700000006,BlindIsland,Blind Island,2,t3d;zswilkinson,https://foundation.app/BlindIsland,https://twitter.com/_blindisland
471.3335000000001,pessis,Roy Pessis,1,drztar,https://foundation.app/pessis,https://twitter.com/roypessis
471.2993,protanopia,Kevin Castaneda,1,julien,https://foundation.app/protanopia,https://twitter.com/theprotanomaly
470.595,RichJF,Rich Fry,1,crnovision,https://foundation.app/RichJF,https://twitter.com/RichJF_
470.595,altshift,ALTSHIFT,1,fabiopalvelli,https://foundation.app/altshift,
470.5376,hawkward,Hawkward,1,papabearded,https://foundation.app/hawkward,https://twitter.com/HawkwardArt
469.794646,Meerkat,Meerkat,2,maurogatti;mitchelleaton,https://foundation.app/Meerkat,https://twitter.com/watch_meerkat
469.4514,mattkane,Matt Kane,1,dogkayak,https://foundation.app/mattkane,
464.47774000000004,lionrocks,Lion Rocks,0,,https://foundation.app/lionrocks,
464.390829,blindhua,blindhua,2,bricelaville;xrossfade,https://foundation.app/blindhua,
462.1725,sketchcollector,SketchCollector,1,raylene,https://foundation.app/sketchcollector,
460.35,gripless,gripless,1,lachlan,https://foundation.app/gripless,https://twitter.com/alwaysgripless
460.35,nadamel,Nadamel,1,vinpan,https://foundation.app/nadamel,https://twitter.com/ANadamel
460.35,chevonleo,Chévon leo,1,tamnguyen,https://foundation.app/chevonleo,
458.925,pulso,Pulso,1,vissch,https://foundation.app/pulso,https://twitter.com/pulsochan
458.925,Dougy,Dougy,1,paranoidanyway,https://foundation.app/Dougy,https://twitter.com/Dxugy
457.064062,Ringdom,@ringdom,2,tin-amsterdam;baiwei,https://foundation.app/Ringdom,
456.765,seaney_,Seaney,1,vo,https://foundation.app/seaney_,
454.15700000000004,mnsr,MNSR Collective,1,shogo,https://foundation.app/mnsr,
454.15700000000004,exoticcancer,EXOTIC CANCER,0,,https://foundation.app/exoticcancer,https://twitter.com/exotic_cancer
454.12,lordeh_biontic,lordeh_biontic,0,,https://foundation.app/lordeh_biontic,
454.12,lundskow,Rick Lundskow,1,paulbirman,https://foundation.app/lundskow,https://twitter.com/lundskow
454.12,FrankStockton,Frank J. Stockton,1,katietorn,https://foundation.app/FrankStockton,https://twitter.com/frankstockton
452.44,gabrielrud,Gabriel Rud,1,marianoramis,https://foundation.app/gabrielrud,https://twitter.com/rud_gabriel
452.44,johnwingfield,John Wingfield,1,jwleder,https://foundation.app/johnwingfield,https://twitter.com/johncwingfield
452.44,dot7V,.7V,1,jboogx,https://foundation.app/dot7V,
452.44,GoodGameOver,Good Game Over,1,cryptoartguru,https://foundation.app/GoodGameOver,
452.44,artems,Artem,1,marrellalucas,https://foundation.app/artems,https://twitter.com/SinyakinArtem
452.44,IamPhen,Phen,1,lomedia,https://foundation.app/IamPhen,https://twitter.com/phenmas
451.41,MiniatureGallery,Miniature,1,itissoroush,https://foundation.app/MiniatureGallery,https://twitter.com/Miniatu74137811
451.3725,kino_psd,Kino,1,daedpsd,https://foundation.app/kino_psd,https://twitter.com/Live1334
451.3725,Obino,Daniel Obino,1,neuroabu,https://foundation.app/Obino,
448.9075,EKAH,EKAH,1,damnengine,https://foundation.app/EKAH,https://twitter.com/EKAH_6
448.9075,femzor,femzor,1,vo,https://foundation.app/femzor,https://twitter.com/femzor
448.8458,shitcoinbase,SHITCOINBASE,1,eliasartista,https://foundation.app/shitcoinbase,
448.777528,widmer,Luiz Widmer,3,gozde;perrichontom;strangecintia,https://foundation.app/widmer,https://twitter.com/WidmerLuiz
448.7075,mrpablo,Pablo Slenders,1,jacksheartt,https://foundation.app/mrpablo,https://twitter.com/pabloslenders
448.7075,farki,Paul Bazay,1,sheldrick,https://foundation.app/farki,
448.7075,daira,daira,1,sofja,https://foundation.app/daira,https://twitter.com/dairaxdaira
445.985,secretgermanjodel,@secretgermanjodel,1,classicalfuck,https://foundation.app/secretgermanjodel,
445.985,AleyArtist,Sveta Aleynikova,1,ellumiell,https://foundation.app/AleyArtist,https://twitter.com/AleyArtist
445.985,nobnetdotnet,@nobnetdotnet,1,flviocc,https://foundation.app/nobnetdotnet,
445.77864,kefan404,kefan404,1,tfmstyle,https://foundation.app/kefan404,https://twitter.com/kefan404
444.564,bergerfohr,Berger & Föhr,1,zoots,https://foundation.app/bergerfohr,https://twitter.com/BergerFohr
444.04,meelo,Matthew Litherland,1,vo,https://foundation.app/meelo,
443.6856,Sestonious,Sestonious,1,joeyahern,https://foundation.app/Sestonious,https://twitter.com/sestonious
440.4964,elvis14,ELVISXIV,0,,https://foundation.app/elvis14,https://twitter.com/elvis_quatorze
440.2752,gregory1128,Gregory Estevez,1,muhcine,https://foundation.app/gregory1128,
437.875,IndraTor,Indra Tor,4,bouherrour;widmer;august;yassa,https://foundation.app/IndraTor,https://twitter.com/IndraTor
434.3424,XpucT,XpucT,1,fflame,https://foundation.app/XpucT,https://twitter.com/XpucT
432.672,KidEight,KidEight,1,danielcrossan,https://foundation.app/KidEight,https://twitter.com/_KidEight
432.15975000000003,AR_Gallery,AR Gallery,1,madkrtek,https://foundation.app/AR_Gallery,
431.5825,austin,Austin,1,jenk,https://foundation.app/austin,
431.54796,jeremytorman,jeremytorman,1,ori,https://foundation.app/jeremytorman,https://twitter.com/TormanJeremy
428.485,olegchomp,Oleg Chomp,1,subwwaymoscoww,https://foundation.app/olegchomp,https://twitter.com/oleg__chomp
426.89200000000005,lestron,Lestron,1,farrukmurad,https://foundation.app/lestron,https://twitter.com/lestertron
426.77399999999994,4th_Rev,jb,1,rowanwhile,https://foundation.app/4th_Rev,
426.77399999999994,TedMeftah,@tedmeftah,1,fabiopalvelli,https://foundation.app/TedMeftah,
426.77399999999994,cgknight,CGKnight,1,gabrieldeanroberts,https://foundation.app/cgknight,
424.9725,aleeeaf,ale,1,imnotminimal,https://foundation.app/aleeeaf,https://twitter.com/aleaf_____
423.52200000000005,SyntheticVoid,Ryan Drue,1,a_zinkov,https://foundation.app/SyntheticVoid,https://twitter.com/_syntheticvoid
422.851718,craiggould,Craig Gould,1,tfmstyle,https://foundation.app/craiggould,https://twitter.com/craiggouldart
422.389508,csogi,Paul Csogi,1,kaio,https://foundation.app/csogi,https://twitter.com/csogi
421.685,simondlr,Simon de la Rouviere,1,jy,https://foundation.app/simondlr,
421.685,Cowboyk1ll3r,Taylor Georges,1,phazed,https://foundation.app/Cowboyk1ll3r,https://twitter.com/cowboyk1ll3r
421.51791199999997,RobertMine,RobertMine,1,jpanart,https://foundation.app/RobertMine,https://twitter.com/imrobertmine
420.5125,dylanblau,Dylan Blau,1,angieluxd,https://foundation.app/dylanblau,https://twitter.com/dylan_blau
420.5125,xbrucethegoose,BruceTheGoose,2,tasteminty;robinf,https://foundation.app/xbrucethegoose,https://twitter.com/xbrucethegoose
417.1725,Candy555,John Candillier,2,soulcurryart;kshmire,https://foundation.app/Candy555,
416.47305,stayfordk,stayfordk,1,romimaillot,https://foundation.app/stayfordk,
416.22200000000004,IAmBunya,IAmBunya,1,flxzee,https://foundation.app/IAmBunya,https://twitter.com/I_AmBunya
413.31000000000006,nopattern,Chuck Anderson,2,nopattern;davidallen,https://foundation.app/nopattern,https://twitter.com/NoPattern
412.87,GEISTROCK,T.J. Geisen,2,daehocha;robotpencil,https://foundation.app/GEISTROCK,https://twitter.com/GEISTROCKGeist
412.75800000000004,Lokopu,@lokopu,1,tfmstyle,https://foundation.app/Lokopu,
410.6322,ShawnBeaton,Shawn,1,ohkay,https://foundation.app/ShawnBeaton,https://twitter.com/ShawnJBeaton
408.79080000000005,alexlese,Alexandra Leese,1,kontra,https://foundation.app/alexlese,
407.31809999999996,byzushi,Zushi,1,dom,https://foundation.app/byzushi,https://twitter.com/byzushi
406.5871,LeoKohler,Leo Köhler,1,lady_caballo,https://foundation.app/LeoKohler,https://twitter.com/leokhlr
406.155438,melnukoff,melnukoff,1,dragoy,https://foundation.app/melnukoff,
405.4412,antonitudisco,Antoni Tudisco,3,mikefrederiqo;antonitudisco;mtmotion,https://foundation.app/antonitudisco,https://twitter.com/antonitudisco
403.769048,tlk,Timo Leon Krause,1,tfmstyle,https://foundation.app/tlk,https://twitter.com/tlk_hh
403.769048,sintaxera,Ty Paulhus,1,jampanyu,https://foundation.app/sintaxera,https://twitter.com/sintaxera
403.4478,PierreZamon,Pierre ZaMon,1,beambot,https://foundation.app/PierreZamon,
401.55899999999997,josepena,José Peña,2,4156;tj,https://foundation.app/josepena,
401.0666,POLI-FASE,POLI-FASE,1,dariocavaliere,https://foundation.app/POLI-FASE,
398.664492,Duniel,ᴅᴀɴɪᴇʟ ᴍᴏʀᴀʟᴇs,1,steve-hm,https://foundation.app/Duniel,https://twitter.com/DunielMM
398.45225999999997,Nakamao,Nakamao,1,0x13blockbeats,https://foundation.app/Nakamao,https://twitter.com/acatlucky
398.328176,Spindemul,Piero Vianello,1,joeyahern,https://foundation.app/Spindemul,https://twitter.com/spindemul
397.388349,eth_redders,Redders,1,localmachine,https://foundation.app/eth_redders,https://twitter.com/eth_redders
397.085,celo1,CELO.1,1,advm,https://foundation.app/celo1,https://twitter.com/CELO1__
397.085,leeaux,leeaux,2,zexonomeganerotaki;andru,https://foundation.app/leeaux,https://twitter.com/iamleeaux
395.81,Carny,@carny,1,withluke,https://foundation.app/Carny,
395.042083,spacefish,spacefish,1,happylittlepixels,https://foundation.app/spacefish,https://twitter.com/spacefishNFT
395.03860000000003,ZafGod,ZafGod,1,lucianhrisav,https://foundation.app/ZafGod,https://twitter.com/Zaharia_af
393.53400000000005,wmhilton,wmhilton,3,jatindigra;akasha;lilzidesigns,https://foundation.app/wmhilton,https://twitter.com/wmhilton
393.53400000000005,tooncarpentier,Toon Carpentier,1,zhion,https://foundation.app/tooncarpentier,https://twitter.com/ToonCarpentier
393.53400000000005,wai,wai,1,pathsofmeaning,https://foundation.app/wai,https://twitter.com/1231218600
392.8725,RoomNFT,Room.NFT,1,lucas,https://foundation.app/RoomNFT,https://twitter.com/RoomNFT
392.8725,Martelli,James Shannon,1,designmorphineog,https://foundation.app/Martelli,https://twitter.com/martelli
392.798494,NoNobility,Kyle Gorney,1,jayekaye,https://foundation.app/NoNobility,
392.645194,Raymond2K,Raymond Zorn,1,yoga99,https://foundation.app/Raymond2K,
392.46680000000003,jlindsayfilm,Judy Lindsay,2,papabearded;happylittlepixels,https://foundation.app/jlindsayfilm,https://twitter.com/jlindsayfilm
392.1625,nickcrocker,Nicholas Crocker,1,martelli,https://foundation.app/nickcrocker,
391.084918,luna,luna,2,gabrieldeanroberts;armornft,https://foundation.app/luna,
390.97470000000004,jingingngg,jing,1,decentlife,https://foundation.app/jingingngg,
389.08617699999996,lotsofloss,@lotsofloss,1,redoxium,https://foundation.app/lotsofloss,https://twitter.com/lotsuvloss
388.270478,jeanvascript,Jean Helfenstein,1,fatoe,https://foundation.app/jeanvascript,https://twitter.com/jhelf
388.2249,Hashmukh,Hashmukh Kerai,1,jimmysimpson,https://foundation.app/Hashmukh,https://twitter.com/HashmukhKerai
388.190296,AZL,@azl,1,themukulnegi,https://foundation.app/AZL,
386.8715,ch,charlie.1.,1,tonylopezmedia,https://foundation.app/ch,
386.8715,Vincentschwenk,Vincent Schwenk,1,onufszak,https://foundation.app/Vincentschwenk,
384.5925,Dashboard,Money3,1,danielacutre,https://foundation.app/Dashboard,
384.5925,e_udon,e_udon,1,afterform,https://foundation.app/e_udon,
384.23600000000005,filippomungnai,filippo mugnai,1,pc,https://foundation.app/filippomungnai,https://twitter.com/filippo_mugnai
384.0966,helenmach,@helenmach,1,eselci,https://foundation.app/helenmach,
383.81600000000003,MrY,MrY,1,sephirothart,https://foundation.app/MrY,https://twitter.com/MrY_Art
383.81600000000003,MrY,MrY,1,sephirothart,https://foundation.app/MrY,https://twitter.com/MrY_Art
383.81600000000003,shahub,shahab shahmohamadi,1,soheilcheraghchi,https://foundation.app/shahub,https://twitter.com/shahub68
383.79870000000005,kevinburg,Kevin Burg,1,jetsetcd,https://foundation.app/kevinburg,https://twitter.com/kevinburg
383.024,Dolphin,Dolphin,1,lebeau,https://foundation.app/Dolphin,
379.7926,Lee_Souder,Lee Souder,2,lee_souder;designmorphine,https://foundation.app/Lee_Souder,
379.1844,NIKKI,n,1,hotelroomhell,https://foundation.app/NIKKI,https://twitter.com/NIKKIIBAILEY
374.42,iNF1nity,iNFiniTy,1,moeen,https://foundation.app/iNF1nity,https://twitter.com/Derodraaa
373.97580000000005,TechnoChromatic,John DeTemple,1,perrichontom,https://foundation.app/TechnoChromatic,https://twitter.com/Technochromatc
372.1675,SatoshiCowboy,TeeJ,1,rodrigo,https://foundation.app/SatoshiCowboy,
372.1675,koshi,Koshi Mazaki,1,paulplastic,https://foundation.app/koshi,
371.496096,edgardubrovskiy,Edgar Dubrovskiy,2,pinot;giuseppesantillo,https://foundation.app/edgardubrovskiy,https://twitter.com/Edgar_DOP
370.219205,soundwavesphoton,Soundwaves Photon,1,voja,https://foundation.app/soundwavesphoton,https://twitter.com/soundwavesphotn
370.219205,soundwavesphoton,Soundwaves Photon,1,voja,https://foundation.app/soundwavesphoton,https://twitter.com/soundwavesphotn
369.73800000000006,DEVMOORE,DEVY,1,michaelgreen,https://foundation.app/DEVMOORE,https://twitter.com/DevMoore
368.28000000000003,whirledwrecords,Whirled Wrecords,1,seepala,https://foundation.app/whirledwrecords,https://twitter.com/WhirledWrecords
368.28000000000003,iilieva,Iva Ilieva,1,jeanvascript,https://foundation.app/iilieva,
368.28000000000003,CryptoBrain,CryptoBrain,1,cloudsamu,https://foundation.app/CryptoBrain,
367.278669,WoodLander,Josh C,0,,https://foundation.app/WoodLander,
366.896,littleshrow,Drew,1,dust,https://foundation.app/littleshrow,https://twitter.com/littleshrow
366.7884,ren_bot,Renee Carmichael,1,katherine,https://foundation.app/ren_bot,https://twitter.com/renbotix
365.41200000000003,ThreadkillArt,Threadkill Art,2,kaneda99;chissweetart,https://foundation.app/ThreadkillArt,https://twitter.com/ArtThreadkill
365.41200000000003,Jadusable,Jadusable,1,thinkprocedural,https://foundation.app/Jadusable,
364.606,tschnorpfeil,Tobi Schnorpfeil,1,maxschwugier,https://foundation.app/tschnorpfeil,https://twitter.com/TSchnorpfeil
364.606,sambmotion,Sam Burton,1,huson,https://foundation.app/sambmotion,https://twitter.com/sambmotion
363.490748,cyrusjameskhan,Cyrus James Khan,3,arefehnorouzi;aspacemonkey;cyrusjameskhan,https://foundation.app/cyrusjameskhan,https://twitter.com/cyrusjameskhan
363.490748,perrichontom,Tom Perrichon,3,cubedlemon;numan;fireflyanimations,https://foundation.app/perrichontom,https://twitter.com/perrichontom
363.4243,cryptopom,Laney Berry Rojas,2,donyamikazex;wout,https://foundation.app/cryptopom,https://twitter.com/cryptopom1
363.29600000000005,neuroabu,André Abujamra,2,varelarts;vjscan,https://foundation.app/neuroabu,https://twitter.com/abujamra7
363.29600000000005,Holzmeister,Andre Holzmeister,1,likesyrup,https://foundation.app/Holzmeister,https://twitter.com/A_Holzmeister
363.29600000000005,daddyweedbucks,Babbo Widbucs-Medici,2,leftandlost;janhoffmann,https://foundation.app/daddyweedbucks,
361.952,Platform,Platform,0,,https://foundation.app/Platform,https://twitter.com/ryanmiglinczy
361.952,vxn,VXN / Victoria Campobello,1,lobatusgigas,https://foundation.app/vxn,
361.75788,DrDare,@drdare,1,christarampi,https://foundation.app/DrDare,
361.639647,juangsegura,Juan Garcia Segura,1,cryptocrystals,https://foundation.app/juangsegura,https://twitter.com/JuanGSegura
361.12800000000004,ONEOONE,ONEOONE,1,davydov,https://foundation.app/ONEOONE,https://twitter.com/oneooneline
361.12800000000004,RWR2,RWR2,1,neuroabu,https://foundation.app/RWR2,https://twitter.com/IamRWR2
361.12800000000004,joeyahern,Joey Ahern,1,masorich,https://foundation.app/joeyahern,https://twitter.com/JoeyAhern
361.12800000000004,patrickrivera,patrickxrivera,1,shaunpendy,https://foundation.app/patrickrivera,
361.098,itsgalo,Galo Canizares,3,nkdsgn;annette;yassa,https://foundation.app/itsgalo,https://twitter.com/GaloAndStuff
360.96423000000004,wave,Wave Music,2,yasinylcu;rvre,https://foundation.app/wave,https://twitter.com/WaveMusicYT
360.78950000000003,kevinscotton,Kevin Scotton,1,willpietsch,https://foundation.app/kevinscotton,
359.12600000000003,subtractive,subtractive,1,fascinatedbyeverything,https://foundation.app/subtractive,https://twitter.com/subtractive
359.12600000000003,visualsinternationals,Visuals Internationals,1,beambot,https://foundation.app/visualsinternationals,
