token_id,creator,listing_date,listing_amt
5732.0,0x4cdb1894f1bcd22f34feb575166bf72bbdef20a4,1615434623,0.1
5733.0,0xe5b0e6dfc5d1b0ea6fc2ceb68d47ba90ce36fb99,1615435314,0.5
5734.0,0xa8a33539960ef4779cb0eceded8002c1ecd40582,1615599222,0.333
5735.0,0x7b268ea4758e769e7aa3949f86d170de470615cf,1615481758,1
5736.0,0x2ff1bdc41b5c602e90951908ffed997f3b5d97a6,1615488232,1.25
5737.0,0x48c61d3ab04537448a16f52cf508bc0dd71316b5,1615434967,0.1552
5738.0,0x164cd369f8273992e52b73e08451ee80e6084cb4,1615434945,0.1
5739.0,0x294478413af24af91aa3e9645f3567c91c599184,1615435122,0.25
5740.0,0x48c61d3ab04537448a16f52cf508bc0dd71316b5,1615435170,0.1552
5741.0,0x15ff9fb5f9d1e9e1ddd45a7ea70aa0335198cf5d,1615435593,0.8
5742.0,0x164cd369f8273992e52b73e08451ee80e6084cb4,1615435341,0.1
5743.0,0x8fdd9f97fc252c0fc585638feb9980a7d3f9fb8d,1615435457,0.25
5744.0,0x41ada8b7793a00c8300476a891cc264391763ffe,1615435681,10
5745.0,0x164cd369f8273992e52b73e08451ee80e6084cb4,1615435603,0.1
5746.0,0x362e02d15a537bc5303016d747b270a7a61225da,1615435939,0.1
5747.0,0xaf30fe4386e788fc4a8f0c288bc184ca15034019,1615435973,0.11
5748.0,0x48c61d3ab04537448a16f52cf508bc0dd71316b5,1615436243,0.1552
5749.0,0x48c61d3ab04537448a16f52cf508bc0dd71316b5,1615436475,0.1552
5750.0,0x983299ccd28a9820c59568b5b4b95c46db99df91,1615436934,0.5
5751.0,0x1b7d28f31c7bfd81b9439e8334459094cff17776,1615493521,0.3
5752.0,0x4bee79a3330061df33c0f1a30261561ffb8a1aa9,1615437466,1
5753.0,0x06074ff83c4240c554de83160e611007d66125d5,1615437852,0.7
5754.0,0x3311cb4fdf59f3c49f6c8a3e212bf0dbe934b3c3,1615437809,1
5755.0,0xd5d9ea451490e94b904fae27c3e7a87749e05fdc,1615458917,0.17
5756.0,0x44ff8723f67e846f9f13b06284e7027a951b5d28,1615438693,0.75
5757.0,0x23385d4ba1b8b61f55e8606bebbe7ea1f9ff15fa,1615439582,0.3
5758.0,0xfe304142d3dafbfa72ff1ee55eb84df02fc2ecba,1615439576,0.278
5759.0,0x097de1d3fec39cfc216883fd89d0ef3d89b7e780,1615524581,0.18
5760.0,0x3f2d121417675c4a69ba6f3c616b5f1706b4bf82,1615439538,0.11
5761.0,0x241e3789541e96e6373dc49258d87af297ffa90d,1615440465,2
5762.0,0x48c61d3ab04537448a16f52cf508bc0dd71316b5,1615440029,0.1552
5763.0,0x863a0f54243b3ba958e6c579165e4a356b83b4e1,1615440278,1
5764.0,0x863a0f54243b3ba958e6c579165e4a356b83b4e1,1615440663,1
5765.0,0x23385d4ba1b8b61f55e8606bebbe7ea1f9ff15fa,1615441198,0.3
5766.0,0xe38171c839d3ff70147829d843ee8f9794bc2299,1621890917,10
5766.0,0xa263dbb56c5634329abdc910782ce95a21c314bf,1615441498,2
5767.0,0x48c61d3ab04537448a16f52cf508bc0dd71316b5,1615441323,0.1552
5768.0,0xc4f777efb376861e8ac4870aaeeb54b28661e531,1615474061,0.4
5769.0,0x461b12a8d5622aacba01faeae3da5a603b173416,1615443354,5
5770.0,0x48c61d3ab04537448a16f52cf508bc0dd71316b5,1615441750,0.1552
5771.0,0xa4bdf3551bc81457afe9a2eb8c012ee7ddbed77d,1615442167,0.35
5772.0,0xe5734b83b60891dc8cc885bb4d6093dcfdc58fc0,1615442010,1
5773.0,0x23385d4ba1b8b61f55e8606bebbe7ea1f9ff15fa,1615441935,1
5774.0,0x09d00aa2e42555609ecb1ec91d621917dcc650d3,1615442265,0.5
5775.0,0x149eb2d5866d903c60c3efd571b01e2af23ac202,1615443401,0.4
5776.0,0xdd77079feba62e96731b0823117d8dfe48d5aadd,1615443217,1
5777.0,0x8e6c7c8a4077d6d16b8a9c3119c2934f53316fab,1615444032,1.111
5778.0,0x9f3e35ca454c7585bdc5b54a3d035a972e33feeb,1615443604,1.5
5779.0,0x11dbe0222c61495ce670fd54776bb3f7af81b267,1615473099,3
5780.0,0x9f3e35ca454c7585bdc5b54a3d035a972e33feeb,1615443802,1.5
5781.0,0x376275c4f9e4fffd8a89a90852f253f8e3373f67,1615444189,0.1
5782.0,0xee51da79f691e496f66dbada4e122e9b98577500,1615443980,0.1
5783.0,0x7e479cb539725ab9a8551e00170f5de9063555b5,1615444038,0.35
5784.0,0x3311cb4fdf59f3c49f6c8a3e212bf0dbe934b3c3,1615444287,1
5785.0,0xee7799a594bb8dd06cf9054f9649e9600507cdc3,1615445041,0.2
5786.0,0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2,1615444486,0.5
5787.0,0x3311cb4fdf59f3c49f6c8a3e212bf0dbe934b3c3,1615444688,1
5788.0,0xf8efb55877f52471945ae58ff5afcffdda544083,1615444936,1
5789.0,0xc6e0c88c6da6a99d3d4ecf9bb2f5c17168f1ab12,1615454160,1
5790.0,0x0b4e17eb950bce9cafa9280afd869d49ea81c13f,1615504588,0.4
5792.0,0xee7799a594bb8dd06cf9054f9649e9600507cdc3,1615446426,0.2
5793.0,0xc34b3e7123c38c7d96eb82eed7537613757b7197,1616139662,1
5794.0,0xdbad30972b4c7392e0966adf2351654685ce6d91,1615488838,1.5
5795.0,0xdbad30972b4c7392e0966adf2351654685ce6d91,1615490408,1.5
5797.0,0x4f64c741719cf8ac9fb30635218ab930455a3975,1615457615,2.5
5798.0,0x96b854f64c895478c28405cc498eb45ed68154cd,1615453191,2
5799.0,0xa2347b375e4901984a04fe2a71783bbb0d879e91,1615609986,1
5800.0,0x9d0becb528b51ce0c47f334115c68b241578aa8c,1615448842,0.5
5801.0,0x420fe6199a0612006809dc0830d3f8cc80349088,1615460944,0.888
5802.0,0x1872d4965e731e90dbe4305fa64c638527ac7969,1615450164,0.888
5803.0,0xff6cd79be9fca71237b46be4a83c8828d512ed5c,1615576301,1.666
5804.0,0x66cac861df930db0d1c02f276648fe2754628157,1615448896,0.5
5805.0,0x2bad77c1ae11ff611bd23f6f350d23079ad8a6e1,1615450164,0.6
5806.0,0xb698e12d581c197087a290cf8d21555931aadc85,1615451308,0.5
5807.0,0x334022d77bfc9e8aa5b34907873457c545d9faf2,1615551607,0.5
5808.0,0x334022d77bfc9e8aa5b34907873457c545d9faf2,1615551607,0.5
5809.0,0x334022d77bfc9e8aa5b34907873457c545d9faf2,1615551593,0.5
5810.0,0xcc06a0bc2da806d755339ad18d23e946358c625a,1615451149,2
5812.0,0x5646c6de8b4247236b3c00f8896de5dbbcbe4431,1615451952,0.23
5814.0,0x7cc0b97a8de914678715538beddd3120b71af2bb,1615452641,0.4
5815.0,0xda1c5194813e1704445db307737c73c33899aae6,1615452168,1
5816.0,0x1ef28d6bedce7546bb5b5abb376ab6b1343c1a89,1616401055,0.69
5817.0,0xbb9968926fd27ce2c4f4c57e4e4a5d7eb3f5c477,1615452577,0.666
5818.0,0xd4b3e0f34dd1b69e8e1fb0998152c656ad85c74d,1615454537,0.35
5819.0,0xeca9be2a181734d6ddd3712eb3cd778806152d2f,1615452713,1
5820.0,0x826afa5495581672163f058e689c5c7c2ff4e003,1615452663,0.3
5821.0,0xa33b3676886414cdb4fcf81609b315d57e3aa2ba,1615454547,0.25
5822.0,0xd06bdfaeeaf353d160a7ce714a6165f667aea01e,1615484938,0.5
5823.0,0xeca9be2a181734d6ddd3712eb3cd778806152d2f,1615453078,1
5824.0,0xeca9be2a181734d6ddd3712eb3cd778806152d2f,1615453153,1
5825.0,0x474543b99438a978b39d39d8983723eb5ff9196b,1615453642,0.3
5826.0,0x8032e009349ae72dd03fab24a62b16957bdca2b3,1615481759,0.3
5827.0,0x0c08ebe6f7ed7df4187d7afefab72829e9e144a3,1615492141,3
5828.0,0xf6b2d8d80404349cbbe3723e5f4e36b36d020b2d,1615455794,0.5
5829.0,0x4f64c741719cf8ac9fb30635218ab930455a3975,1615458848,1
5830.0,0x7922d4391a659ab7b7747d9ad9cc69ea1588c27b,1615454250,0.5
5831.0,0xfe588c79166bf423ddce78d7f266d5651c8405dc,1615453899,0.5
5832.0,0x11f728fbbe6b1ffbfd9fe2800de4d92ad98739df,1615454136,0.4
5833.0,0x743f4561ee2af3442a1ddb00fbbe8b5d8c9141c9,1615454250,0.4
5834.0,0x5646c6de8b4247236b3c00f8896de5dbbcbe4431,1615455863,0.8
5835.0,0x263eaa67140857319a12beeddd33c40bad2f02ce,1615454341,0.13
5836.0,0x8ad7d2b3ee95339a780911a496356f0d9d569ddb,1615454341,1.2
5837.0,0x70d6eb2b3b9a2a7d6d67c3f24c246bffc05b48ca,1615454537,1
5838.0,0x4d16edf25371435c6f05594c109b7bcd4c0b181a,1615454547,0.3
5839.0,0x63fc745b5309ce72921ed6df48d4eadddeb55f27,1615488753,1
5840.0,0xfae75d90908d123a26abea2b9e396e2419267153,1615454854,0.1
5841.0,0xda9acfaac879427082a17033f6f8a0460cbe521b,1615455267,0.88
5842.0,0xcc06a0bc2da806d755339ad18d23e946358c625a,1615455419,1.5
5843.0,0x66f5ddc253852f407d334f8e90e3bc46fdaaecaa,1615455627,3
5844.0,0xb9fb7a52f7c08d8cf056a2efca531c91c91c012a,1615455863,15
5845.0,0x28fd6b2c8090c0159a9947745ccc93d99764e327,1615455732,0.1
5846.0,0xfae75d90908d123a26abea2b9e396e2419267153,1615455672,0.1
5846.0,0x26a22514d3ac0b05e2f4f04df96ef302ba434cbe,1621151745,1
5847.0,0xa04a41ecccab2610e573268c40f09f0ff4b73d6a,1615458903,1
5848.0,0x8367a713bc14212ab1bb8c55a778e43e50b8b927,1615511321,0.5
5849.0,0xfe4364ff9441e8d760a731875451b8914f0cb578,1615501357,0.1
5850.0,0xb3edaf731bc99e5eb9e4cf5e268b85c1cbf9b769,1615484947,2
5851.0,0x8261b63b07d1ad92aeb7cdd916bb9a25236ceb65,1622329234,0.9
5851.0,0xbdd85048cb3633c7997e4f06bdb932312dce99b3,1615458917,1.5
5852.0,0x4f64c741719cf8ac9fb30635218ab930455a3975,1615459014,0.8
5853.0,0xb45d22845a0d590165d177668b9ee5e023a56b5d,1615457263,0.7
5854.0,0x3f80caa7c2d26ff4201ec2984b1308efc2cf9ae0,1615457023,0.5
5855.0,0xbae936ba9a3ba4735471c23484b18d1d518d33be,1615457069,1.5
5856.0,0x9983514a82ae0c8916fa049ee1ede155c91889e7,1615457567,0.4
5857.0,0x41e3fcc6a518f3ad27f26c7bbfb36c945a3e450d,1615460950,0.3
5858.0,0x1a34a5b3489e26cc790468812c2eb34bb20c7285,1615457884,0.275
5859.0,0x26f11cc05c4607385780230f481f57f6e58518fd,1615458550,0.777
5860.0,0xb7a60db132f059aa3e767c149fff63b4551b79d0,1615457888,0.5
5861.0,0x8aef89129806b23c7930dfdf2b46e22ae1849c49,1615488472,1
5862.0,0x429f13e4ec5e57c9ae2388c5020e372f73fe168a,1615458348,0.5
5862.0,0xab3632eff96cfc184f6ce73bcb87d96ead14e8ea,1622968186,1
5863.0,0x1a9d6bdfdc38ab1bbc1c1626045b50ef728a3a56,1615458790,1
5864.0,0x08f41bbb6f9ab2ec1b3c544eedc535bf65b371f6,1615490282,0.2
5865.0,0x40ff52e1848660327f16ed96a307259ec1d757eb,1615459622,0.42
5866.0,0xbdd85048cb3633c7997e4f06bdb932312dce99b3,1615459036,1.5
5867.0,0xdaa292f905e65e000a50c01671ca7ed7cc1fa418,1615459290,0.3
5868.0,0x66097c9d75c56bbad6c7e150bd479f2398e99f35,1615461559,0.15
5869.0,0xd312907f81c0ec1e0a9e61e91b400c0d766a5cc1,1615459632,0.4
5870.0,0x6423b0c4e68238f755f91368e1d68f79860dc7ce,1615459949,0.5
5871.0,0x9607fd64901c311b8e1505f0df5897b292189092,1615459937,3
5873.0,0x04f17f4b196facdbeddb59def2c8f9840eb5631f,1615460886,1.5
5874.0,0xf68d2baa7c38feb6ac8a7eccae87195364887799,1615460867,0.3
5875.0,0x7429ddb528111afe7f995aecfb63f2b839c3d56b,1615461046,0.5
5876.0,0xde20336c18bfb778bcfb1ef750eab0c26486800a,1615461492,0.6
5877.0,0xe0c16b87b9af4a281bd53e6b6d67f77400dc9625,1615461495,2.5
5878.0,0xad02d6a8eba7665471ba3ced1dcef19eee5b5fbe,1615461556,0.4
5879.0,0x6fcbe903fc2ca5a425d3bc612c5ea9bd17386b44,1615461555,0.2
5880.0,0xd3d360bfa8b20252a6f06ad59d3cbbe13e57d335,1623753107,0.45
5880.0,0xb4ce5faeb2228bf48ea7f5545ea0cd5d53f95a16,1615462026,0.3
5881.0,0xe3f30e2fc833bb4f65a707f8bb683bd576d26413,1615462376,0.1
5882.0,0x460de7cc24e62b9df797fdd4026fb0d7668cdaf0,1615462112,0.75
5883.0,0xf272b446a321753cbbda9fa6870a441fb613e0af,1615462412,3
5884.0,0x6eb357501f7285c1b01b0548e9f5c4607b8607f6,1615482337,1
5885.0,0x1fa67038b2e277501b5320ad549e80c1e434cea7,1615462423,3
5886.0,0x2e70cc8767d4a1b2e19c9830551c3f25a03ae796,1615463045,2
5887.0,0x34bb8263d6fbd9d4eb128b608cce27100cd96968,1615462412,1
5888.0,0xd59120f2a160c9862301c1f3bb5f171279f95512,1615481291,0.5
5889.0,0xdaa292f905e65e000a50c01671ca7ed7cc1fa418,1615462814,0.35
5890.0,0xcad69e01ce1c61d27ce9f2a572ad5d97abab8076,1615464303,0.5
5891.0,0xa6b0e2f1ec7e77e217c3e83a685b7ff3e0cfae8d,1615514272,0.5
5892.0,0xd2f223de67d69e0c576a3a5f8a300cb02e79941d,1615463744,0.2
5893.0,0x10448eff4a40a9718ca53707a65334fb62b1f299,1615466845,0.1
5894.0,0x84ba9f2bdebd7d726164a93009a875786c0078f7,1615463954,3
5895.0,0x600c20aba9a4f9872d5bedd7389346a96da73074,1615470192,1.1
5896.0,0xa85453594f3359e156ad968bee806b2b2f387d9c,1615464793,0.5
5897.0,0x56ba21b68b9f417e8e8e914e151e46c92721bcaa,1615465359,2.5
5898.0,0x7fde79308c2902fa5573632796e5e524d4d86817,1615466178,0.3
5899.0,0x153002a1aa045a92317cb58893a5e2907ee3f421,1615466382,1
5900.0,0x1489584a5bb4482661ab0a87bbb1393bfd028b88,1615468901,0.8
5902.0,0x1489584a5bb4482661ab0a87bbb1393bfd028b88,1615469012,0.8
5903.0,0x9ece1f891f2baeb291834ac71d919187e5565d13,1615466505,1
5904.0,0x73c503796cfd6e248135e8b106913c9be2a57aa6,1621089526,1
5904.0,0x2283e3e2820f6db70eb6fa94bf2c189652290d25,1615466735,0.5
5905.0,0xb91db421d8eb691f7285280584bd971b4d85ad72,1615469452,0.5
5906.0,0x86c3fc1de66a013b0c4ac2ae5f3dc3f3b95c075b,1615466836,0.2
5907.0,0xd86057c793bdfb77bb11dcabfe054ee4fd86ebdd,1615503601,5
5908.0,0xec2563b94b41079e150e95ab74af4468468ecdf4,1615467367,0.45
5909.0,0xaf42178ac55b00b939bcc5731f55420010cc8be7,1615467367,0.5
5910.0,0x9884aff39d96b5f16839c39edda7c70c4a031997,1615470100,1.5
5911.0,0x23d7627891e5ec59c4962ebc68e71cad2c02a331,1615468556,0.7
5912.0,0xa7071299be9de85a7ac0c170e7f129856b7adc9f,1615468450,0.2
5913.0,0x486644cc1b4ea3055096d99cbba3d0f30bad8292,1615468450,1
5914.0,0x1489584a5bb4482661ab0a87bbb1393bfd028b88,1615468944,0.8
5915.0,0xe85f832d9f551cf445a6e8ceaaee73ef88a340d6,1620217585,0.3
5915.0,0xe85f832d9f551cf445a6e8ceaaee73ef88a340d6,1615468892,1.2
5916.0,0x96b9c09f46ec7c962e1f6314ff8894d3a5a3721d,1615470068,3
5917.0,0x23d7627891e5ec59c4962ebc68e71cad2c02a331,1615469015,0.7
5918.0,0x10abe002091d99b8c92b19e74f5346f4433aea4f,1615469483,1.5
5919.0,0x23d7627891e5ec59c4962ebc68e71cad2c02a331,1615469598,0.7
5920.0,0xebf2f645e489892057d42cb49280856370b625db,1615470199,2.666
5921.0,0x2804393835729290ee2ca44196bb279ba4715584,1615620377,1.8
5922.0,0x5ee1d9f8ef343ed9bfca83b7213c9b384fafc4c7,1615470601,0.3
5923.0,0x77897b30c8d8c737a92a500e35d832e3a19c9f5d,1615470668,0.75
5924.0,0xc5673a84a47aa7e7bcb66fc64b157b8964d93a9b,1615470776,0.123
5925.0,0x9884aff39d96b5f16839c39edda7c70c4a031997,1615471171,1.5
5926.0,0x22d78e2a684ef82f8c967f965d385ac6e0524bff,1615471412,0.25
5927.0,0xd95768d2c95a665f2d46b34f574a8a2637e06198,1615472333,0.3
5928.0,0x965a0c7e92abd655e6951d80038c41d3d3f520ed,1615472641,1.5
5929.0,0x6385f66ac7f1cee1f5b45d4a854a65e7d6bd4276,1615473099,3
5930.0,0x0713f9c4f6c7fbef8616e4c5b89ab1b3a0344cbc,1615473164,1
5932.0,0x2f445c7b5416ff28baecc6003838b12a30aa8025,1615477801,0.1
5933.0,0x335d34b6196b9954a6bb5807cfb998a4bf0d2a96,1615496629,0.1
5934.0,0x9d3878bfef2368280462f8c73d9b09695b07cd3b,1615473445,0.1
5935.0,0x9da403fcd99ebde06c4e2fdfcaa9b6f24be436ea,1615473544,0.5
5936.0,0x9b7037828960ca583adc58fc482f2d3ab143b61c,1615474252,0.3
5937.0,0x85e5514fc67b6a2c228330cdcae543783a440947,1615477801,1
5938.0,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,1615475320,5
5939.0,0x1daec07464f1538cd6c74b8fae913c8bf4a7b9e4,1615567853,2
5940.0,0x2202eb2ed6fa68646fc65272186e8634cf25e37d,1615475329,0.1
5941.0,0xfb8c4cd81514787330127d10fbff6915ac312c5b,1615475399,1
5942.0,0x03da0af0733e8a767fdfd3b4417493831a210ea0,1615475934,0.6
5943.0,0xb63ca07e361587172623dc43abc8208815c24cb2,1615476561,0.101
5944.0,0x7fd00bcf66e786fcce1cd0f950bcebbf9273ce3a,1615477755,1
5945.0,0x241e3789541e96e6373dc49258d87af297ffa90d,1615477764,1
5946.0,0xa947a87f204f1f5203bfa6c8a5912d428a6525d7,1615477752,0.1
5947.0,0xc7a4c6057469156921dd05c986defb47c290c32b,1615481254,6
5948.0,0x04f17f4b196facdbeddb59def2c8f9840eb5631f,1615478970,0.3
5949.0,0xef9530e5044119220987d1fe17e55c97a508b29d,1615478513,2
5950.0,0x04225bc53f2a0fb506b074b430b46f53e246efbf,1615479727,0.5
5951.0,0xa0d197b77c9a2038598373252c48695c8d385d33,1615478677,0.1
5952.0,0x3f2e29c84cb14d9f27aa105fda4a045d4fd3a7ce,1615478662,0.1
5953.0,0x717397dfbb818cf80ddd7973b0ab524ddfe354ce,1615492141,0.5
5954.0,0x4174b7ba417b51f063eaf41a5cdf71938d226545,1615479058,3
5955.0,0x62e5f581db2d03928e5f318ec332368bf1bc7567,1615479272,1
5956.0,0x2f95bd51d3ddb79057503c27a8a4eeb24d9a6ee7,1615481084,0.5
5957.0,0xa7caa341db351930ea284180cc20e1846cfbd1cb,1615482013,0.555
5958.0,0xbd7a1c16d7b3af4af6d1a0fd7437466d765656ce,1615480392,0.5
5959.0,0xd4fc6655fa7ced6f94ddca90014d925e1f9dc879,1615480279,1
5960.0,0x650d4eba779c916a8e6b4b537568d8c713d02002,1615480864,1
5961.0,0xe9dcf974c6702bdcd26a610dda175b3ee80c5bf5,1615480654,0.2
5962.0,0x48c61d3ab04537448a16f52cf508bc0dd71316b5,1615480870,0.1552
5963.0,0x0f5ec1f1e301e61fcd2b7cf680fef834ad53e82e,1615481084,1
5964.0,0xf040ebd1e64711ddccf47919e90b013a3c2fbc5b,1615482141,0.666
5965.0,0x446c9fa94fb079a3486a7859ea22ecd943aa7ae0,1615481331,1.5
5966.0,0x7e479cb539725ab9a8551e00170f5de9063555b5,1615481152,1.5
5967.0,0xfe304142d3dafbfa72ff1ee55eb84df02fc2ecba,1615506519,0.28
5968.0,0xa947a87f204f1f5203bfa6c8a5912d428a6525d7,1615481463,0.1
5969.0,0xa947a87f204f1f5203bfa6c8a5912d428a6525d7,1615481442,0.1
5970.0,0xa947a87f204f1f5203bfa6c8a5912d428a6525d7,1615481442,0.1
5971.0,0xa947a87f204f1f5203bfa6c8a5912d428a6525d7,1615481442,0.1
5972.0,0x17555f03784fef54a57175fe20fca9411d67a6f1,1615493829,1
5973.0,0xfbb25b6f7f57ae88dd4f2b7a6939c0cdd1d9b452,1615485798,0.5
5974.0,0x162f3a373a8605fd0da52b1b6d44dc8bcc97f0aa,1620503075,0.5
5974.0,0x7e479cb539725ab9a8551e00170f5de9063555b5,1615481458,1
5976.0,0x6afe6d025a9ff7fbd44492184af70e91253819bd,1615486104,0.5
5977.0,0x69bab873989462def73c7a73655b45dc210512a7,1615503019,1
5978.0,0x5479887b1e77c96a21768d459ec4f56ff57c05a6,1615481847,0.6
5979.0,0xd94c2064878a2deede63d7b14420f51972230361,1615482355,0.3
5980.0,0x73bcfeb5e230cadb63395b3cc48cca2cd5c9908b,1615997038,2
5981.0,0xeb899c3432cb1fde26d2f8a84a644be1099a956c,1615482048,2
5982.0,0xab3632eff96cfc184f6ce73bcb87d96ead14e8ea,1622967304,3.6
5982.0,0x748659e38440a4e98e6f35ebdfb0fb90001e5c6d,1615482295,1
5984.0,0x8afe2c44005c943e967a40bd5dbfc116410c4efb,1615482664,0.3
5985.0,0x807ba7c60acd2960ba1275dd10f8ba57ce45e0b1,1615482808,1.2
5986.0,0x0f5ec1f1e301e61fcd2b7cf680fef834ad53e82e,1615482803,1
5987.0,0xb0e984d4bf1830dcb6c8c4e0f81d0869d2f037b1,1615486557,3
5988.0,0xab53859287ac85dcf98b66b3876dae19601b6929,1615483438,1
5989.0,0x79b834f7f6f3ce94aaf63fc4a2b2f722e69de40a,1615483536,0.25
5990.0,0x86b29b22a9b84f4d8b2ad5b1aca84d117ce7df27,1615486557,1
5991.0,0x5e1127be6dab460330e97e0dbb4912accf6ea178,1615566178,0.3
5992.0,0x2c7e7596d40c643f8f00ec846e72883599a08f5e,1615486095,0.1
5993.0,0xeba24d866acc071be62c35f2e7d40b6a72c0cc7d,1615489818,1
5994.0,0x9dfa905f6192ba863ad309a8250f26cf58fe6487,1615486557,1
5996.0,0x987d2ae070ee7efb41b5a970f16bc3be02550f50,1615484858,0.7
5997.0,0x9e0098288ee5e6e141adb83d4b580d240ce18700,1615485798,1
5998.0,0x7845a578f597c6d5e05e79b44f87684c86682b95,1615485180,2
5999.0,0xe288a00df4b697606078876788e4d64633cd2e01,1615485402,0.36
6001.0,0xf95ea2e425f3346204280476864e6b1d9baa4b2b,1615489316,1.5
6002.0,0xd8ca968e6b90a372e098ff070123e804e073befa,1615488395,1
6003.0,0x4f81b90b3d62592cdc20ed713503c608fd1eb644,1615486581,0.1
6004.0,0x4f81b90b3d62592cdc20ed713503c608fd1eb644,1615486557,0.1
6005.0,0x4f81b90b3d62592cdc20ed713503c608fd1eb644,1615486679,0.1
6006.0,0x7e6ed9f0e21e0cb2a483e962a59140d55368a68d,1615582036,1.5
6007.0,0x14d7e03bf92bed9a9c819f046b2ecde682821ffa,1615488338,0.15
6008.0,0xafc606f3e97150da0b2abe8c9aedf813b0b995dc,1615486686,1
6009.0,0xaa6a2fb215c90b957748500750bdef3ac4cde1f5,1615514061,0.6
6010.0,0x8407234921165e4029ff56577cdfa9696680cf54,1615487483,0.5
6011.0,0x78fa86ea7453ffb93a33cecea2a45965d358c04b,1615488396,0.1
6012.0,0xb0dc4157ef5479e9bc969b79acebc20f4f0105ed,1615486776,1.5
6014.0,0x96d034ab4e5b8a5d4553b2a708f099da67ac151c,1615487461,1
6015.0,0xda9acfaac879427082a17033f6f8a0460cbe521b,1615486863,0.88
6017.0,0x650d4eba779c916a8e6b4b537568d8c713d02002,1615487186,0.3
6018.0,0xd863c0f47bdeb7f113ea85b3cb3d95c667f17ab4,1615487461,0.65
6019.0,0xd880de63feafba040df8245a42b6592abe6d255e,1615487844,5
6020.0,0x70320bcc09e266348ae710fe11c3dce8347c6df6,1615489565,3
6021.0,0x26cc866cfbb288fe54164567e5770cda8e51d70a,1615487800,1
6022.0,0x3a671c6930d95d61bcda05e33a8fca16eef24e1f,1615487800,0.6
6023.0,0xf464f12998b6f790d696af66015e81138687f7b3,1615487963,2
6024.0,0x0d1041bb1dec07f1e37c5bfbe0e8d697a6e7f8d0,1615488338,0.2
6025.0,0x99632eb497843f55b7bfb8d88843a6889a377332,1615488790,3
6027.0,0xbc1f51b74ad7754839a1fcb4a86a3e75a6e1f544,1615489557,1
6028.0,0xb14cb7ed9bc22092c644872a121a771e9da31d96,1615490408,0.25
6029.0,0xf9d25778c658742ec1e8dcc215c198775bb5412d,1615488738,1
6030.0,0xd41edc0096f34c9d724209f177f3c3774b385a77,1615488463,0.45
6031.0,0xe7e3f2eed7170f644763332bd810a1db91fe46d4,1615488753,0.5
6032.0,0xca0368dc8019f902542d0d5f066e1697a5929236,1615490416,0.543
6033.0,0xec8aa03829418c4e8fa99ef7f7f8c88da99c7ed7,1615490408,0.1
6034.0,0x631890feda5d9ffeedbd5554ce62e39724a6669f,1615488620,0.17
6035.0,0xf9a0b29d7d6d584b559a2b86286f9130121237c7,1615490690,2
6036.0,0xc2360bf8a3a2399bcf9102fd693ed51c825b8740,1615489279,0.23
6037.0,0xb079932a09ec4a398539c5de2192a748669344d1,1615488728,0.5
6038.0,0xf09dc89722e1780cec02f5d3aa175ea42c928726,1615526373,1
6039.0,0xf09dc89722e1780cec02f5d3aa175ea42c928726,1615546361,1
6040.0,0xe7dc68247050022297d5cf77bce544bf796d7772,1615651239,1
6041.0,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,1615493921,1
6042.0,0xcde3725b25d6d9bc78cf0941cc15fd9710c764b9,1615489818,0.5
6043.0,0x0798a42486ddca75ea4138313b0f7c4146bfb074,1615489891,0.138
6044.0,0x983299ccd28a9820c59568b5b4b95c46db99df91,1615489909,0.2
6045.0,0x6a228f9a4caa3e550a56ab96edd0e91a1f0b554e,1615490087,1
6046.0,0x2487140216d7a54c27d2d75dd672a72059679df8,1615490228,0.35
6046.0,0x0848c42fc926674656046e04596ee6e89505dd71,1620402703,0.6
6047.0,0xad170e62645ca0c2e842b62f8a2dd68f001709ab,1615506615,0.777
6048.0,0x21f810349c2a0c11f1ad3d449ce0fc5ac46567c8,1615491587,1
6049.0,0x6775166e543f46d2feb2fd6ab73933462b4fd0e1,1615491641,0.5
6050.0,0x8834ada4a68c6f6c8e176c508340938da63396dd,1615492141,0.45
6051.0,0x4c2187f7381286f992a8f403dc09f7416804f51c,1615491587,1.1
6052.0,0x139374b0a06ac08dc79cd4d187ac19e18d50a36f,1615547831,0.3
6053.0,0xc3b6b46e4234368ef6435620d54503e172e8b794,1615491282,1
6054.0,0x96d527cb2ea57e707052b475931e7ce506ba6776,1615491212,2.5
6055.0,0x58a08029278ba00ad1d7af1e4d4a4d90aa8daad4,1622879110,0.567
6055.0,0x795341208819030e936c1cc201153c8c1d3cc42f,1615491282,0.23
6056.0,0xa7de89209e98b76786db3e47f5e0d85c5d89fb8d,1615504160,0.5
6057.0,0x300da191248a500b2174aed992d6697bf97f9139,1622196588,1
6057.0,0xa6bcb89f21e0bf71e08ded426c142757791e17cf,1615491325,0.25
6058.0,0x6385f66ac7f1cee1f5b45d4a854a65e7d6bd4276,1615491270,1
6059.0,0x6a228f9a4caa3e550a56ab96edd0e91a1f0b554e,1615491322,1
6060.0,0x5743c8aa25794a7afe9ad987df8488120d15524e,1615492577,0.25
