token_id,mint_date
15020,1616871030
15021,1616871047
15022,1616871104
15023,1616871146
15024,1616871191
15025,1616871204
15026,1616871206
15027,1616871319
15028,1616871550
15029,1616871778
15030,1616871866
15031,1616871869
15032,1616872108
15033,1616872108
15034,1616872294
15035,1616872308
15036,1616872425
15037,1616872602
15038,1616872602
15039,1616872761
15040,1616872864
15041,1616873057
15042,1616873317
15043,1616873321
15044,1616873324
15045,1616873328
15046,1616873622
15047,1616873630
15048,1616873633
15049,1616873867
15050,1616874151
15051,1616874275
15052,1616874279
15053,1616874416
15054,1616874478
15055,1616874556
15056,1616874778
15057,1616874854
15058,1616875121
15059,1616875156
15060,1616875158
15061,1616875309
15062,1616875347
15063,1616875552
15064,1616875721
15065,1616875728
15066,1616876186
15067,1616876244
15068,1616876431
15069,1616876437
15070,1616876446
15071,1616876538
15072,1616876553
15073,1616876650
15074,1616876755
15075,1616876762
15076,1616876786
15077,1616876878
15078,1616877236
15079,1616877495
15080,1616877894
15081,1616878213
15082,1616878236
15083,1616878236
15084,1616878261
15085,1616878276
15086,1616878399
15087,1616878468
15088,1616878671
15089,1616878761
15090,1616878794
15091,1616878794
15092,1616878848
15093,1616878874
15094,1616879146
15095,1616879234
15096,1616879234
15097,1616879564
15098,1616879564
15099,1616879876
15100,1616879930
15101,1616880649
15102,1616880651
15103,1616880791
15104,1616880812
15105,1616881130
15106,1616881192
15107,1616881523
15108,1616881527
15109,1616881534
15110,1616881539
15111,1616882000
15112,1616882017
15113,1616882048
15114,1616882286
15115,1616882441
15116,1616883245
15117,1616883444
15118,1616883508
15119,1616883543
15120,1616883549
15121,1616883689
15122,1616883689
15123,1616883719
15124,1616883991
15125,1616883991
15126,1616884289
15127,1616884369
15128,1616884369
15129,1616884392
15130,1616884439
15131,1616884541
15132,1616884556
15133,1616884626
15134,1616884838
15135,1616884968
15136,1616884973
15137,1616885020
15138,1616885039
15139,1616885042
15140,1616885042
15141,1616885072
15142,1616885109
15143,1616885277
15144,1616885706
15145,1616885932
15146,1616886218
15147,1616886242
15148,1616886593
15149,1616886712
15150,1616886927
15151,1616886935
15152,1616886994
15153,1616887156
15154,1616887224
15155,1616887562
15156,1616887684
15157,1616887840
15158,1616887845
15159,1616888121
15160,1616888121
15161,1616888354
15162,1616888528
15163,1616888547
15164,1616888637
15165,1616889359
15166,1616889390
15167,1616889390
15168,1616889426
15169,1616890262
15170,1616890271
15171,1616891910
15172,1616892265
15173,1616892322
15174,1616892440
15175,1616892531
15176,1616892860
15177,1616892894
15178,1616892956
15179,1616893053
15180,1616893090
15181,1616893744
15182,1616893744
15183,1616893746
15184,1616893762
15185,1616893792
15186,1616893794
15187,1616893923
15188,1616893995
15189,1616894072
15190,1616894246
15191,1616894606
15192,1616894641
15193,1616895406
15194,1616895446
15195,1616895446
15196,1616895468
15197,1616895468
15198,1616895478
15199,1616895483
15200,1616895703
15201,1616895768
15202,1616896536
15203,1616896713
15204,1616896713
15205,1616896815
15206,1616896994
15207,1616897050
15208,1616897294
15209,1616897314
15210,1616897648
15211,1616897682
15212,1616898217
15213,1616898220
15214,1616898952
15215,1616899168
15216,1616899399
15217,1616899408
15218,1616899453
15219,1616899552
15220,1616900045
15221,1616900066
15222,1616900085
15223,1616900384
15224,1616900395
15225,1616901085
15226,1616901085
15227,1616901417
15228,1616901427
15229,1616901560
15230,1616901568
15231,1616902093
15232,1616902217
15233,1616902662
15234,1616902683
15235,1616903246
15236,1616903610
15237,1616903813
15238,1616903936
15239,1616904743
15240,1616904818
15241,1616904838
15242,1616904950
15243,1616904950
15244,1616905127
15245,1616905656
15246,1616905669
15247,1616905879
15248,1616905917
15249,1616906088
15250,1616906397
15251,1616906455
15252,1616906574
15253,1616906850
15254,1616906919
15255,1616906995
15256,1616907147
15257,1616907271
15258,1616907275
15259,1616907625
15260,1616908403
15261,1616908724
15262,1616908942
15263,1616908971
15264,1616908971
15265,1616908971
15266,1616909151
15267,1616909151
15268,1616909359
15269,1616909382
15270,1616909863
15271,1616909981
15272,1616910054
15273,1616911145
15274,1616911145
15275,1616911496
15276,1616911802
15277,1616911820
15278,1616911949
15279,1616912177
15280,1616912187
15281,1616912324
15282,1616912427
15283,1616912479
15284,1616912483
15285,1616912602
15286,1616912620
15287,1616912769
15288,1616912830
15289,1616912866
15290,1616913032
15291,1616913032
15292,1616913163
15293,1616913190
15294,1616913294
15295,1616913306
15296,1616913477
15297,1616913502
15298,1616913628
15299,1616913732
15300,1616913774
15301,1616913776
15302,1616914402
15303,1616914479
15304,1616914775
15305,1616915039
15306,1616915361
15307,1616915698
15308,1616915698
15309,1616915700
15310,1616915761
15311,1616916174
15312,1616916176
15313,1616916404
15314,1616916428
15315,1616916547
15316,1616916981
15317,1616917383
15318,1616917491
15319,1616917555
15320,1616917589
15321,1616917783
15322,1616918200
15323,1616918200
15324,1616918296
15325,1616918516
15326,1616918582
15327,1616918741
15328,1616918880
15329,1616918902
15330,1616918938
15331,1616918938
15332,1616918941
15333,1616919213
15334,1616919213
15335,1616919289
15336,1616919304
15337,1616919333
15338,1616919862
15339,1616919914
15340,1616919993
15341,1616919993
15342,1616920108
15343,1616920132
15344,1616920347
15345,1616920347
15346,1616920354
15347,1616922156
15348,1616922635
15349,1616922739
15350,1616922919
15351,1616923575
15352,1616923722
15353,1616923756
15354,1616923756
15355,1616924504
15356,1616924611
15357,1616924703
15358,1616924703
15359,1616925304
15360,1616925383
15361,1616925383
15362,1616925752
15363,1616925752
15364,1616925796
15365,1616925906
15366,1616926394
15367,1616926419
15368,1616926696
15369,1616926704
15370,1616926711
15371,1616927254
15372,1616927669
15373,1616928026
15374,1616928069
15375,1616928172
15376,1616928438
15377,1616928528
15378,1616928528
15379,1616928669
15380,1616928669
15381,1616928833
15382,1616928911
15383,1616929363
15384,1616929652
15385,1616929953
15386,1616930049
15387,1616930135
15388,1616930138
15389,1616930380
15390,1616930403
15391,1616930408
15392,1616930423
15393,1616930585
15394,1616930833
15395,1616930833
15396,1616930850
15397,1616930917
15398,1616930978
15399,1616931226
15400,1616931425
15401,1616931448
15402,1616931459
15403,1616931612
15404,1616931616
15405,1616931790
15406,1616932141
15407,1616932161
15408,1616932455
15409,1616932574
15410,1616932592
15411,1616932617
15412,1616932851
15413,1616933182
15414,1616933629
15415,1616933694
15416,1616933794
15417,1616933794
15418,1616933940
15419,1616934274
15420,1616934486
15421,1616934612
15422,1616934695
15423,1616934800
15424,1616934937
15425,1616934976
15426,1616935019
15427,1616935384
15428,1616935393
15429,1616936162
15430,1616936218
15431,1616936218
15432,1616936256
15433,1616936489
15434,1616936501
15435,1616936662
15436,1616936665
15437,1616937027
15438,1616937221
15439,1616937730
15440,1616937910
15441,1616938190
15442,1616938282
15443,1616938443
15444,1616938472
15445,1616938853
15446,1616938853
15447,1616939252
15448,1616939970
15449,1616940200
15450,1616940639
15451,1616940810
15452,1616940941
15453,1616941024
15454,1616941216
15455,1616941222
15456,1616941724
15457,1616941725
15458,1616941911
15459,1616941924
15460,1616941976
15461,1616941976
15462,1616942062
15463,1616942276
15464,1616942806
15465,1616943440
15466,1616943498
15467,1616943568
15468,1616943572
15469,1616943906
15470,1616944011
15471,1616944030
15472,1616944134
15473,1616944147
15474,1616944147
15475,1616944158
15476,1616944473
15477,1616944567
15478,1616945168
15479,1616945273
15480,1616945329
15481,1616945489
15482,1616945880
15483,1616945940
15484,1616945953
15485,1616945953
15486,1616945978
15487,1616946249
15488,1616946407
15489,1616946436
15490,1616946849
15491,1616946870
15492,1616946870
15493,1616946961
15494,1616947273
15495,1616947318
15496,1616947795
15497,1616947801
15498,1616947823
15499,1616947870
15500,1616947881
15501,1616948145
15502,1616948360
15503,1616948360
15504,1616948546
15505,1616948547
15506,1616948577
15507,1616948577
15508,1616948577
15509,1616948577
15510,1616948596
15511,1616948661
15512,1616948825
15513,1616948846
15514,1616948886
15515,1616948931
15516,1616948938
15517,1616948944
15518,1616949134
15519,1616949157
15520,1616949170
15521,1616949621
15522,1616949741
15523,1616949836
15524,1616949836
15525,1616949905
15526,1616949909
15527,1616950165
15528,1616950292
15529,1616950481
15530,1616950510
15531,1616951024
15532,1616951059
15533,1616951069
15534,1616951071
15535,1616951142
15536,1616951192
15537,1616951285
15538,1616951402
15539,1616951478
15540,1616951603
15541,1616951661
15542,1616951825
15543,1616951825
15544,1616951865
15545,1616952199
15546,1616952634
15547,1616952661
15548,1616952855
15549,1616953481
15550,1616953521
15551,1616953709
15552,1616953709
15553,1616953823
15554,1616953932
15555,1616954204
15556,1616954355
15557,1616954448
15558,1616954498
15559,1616954557
15560,1616954695
15561,1616954726
15562,1616954936
15563,1616954955
15564,1616955193
15565,1616955208
15566,1616955378
15567,1616955382
15568,1616955495
15569,1616955749
15570,1616956239
15571,1616956833
15572,1616956938
15573,1616957001
15574,1616957304
15575,1616957383
15576,1616957396
15577,1616957396
15578,1616957729
15579,1616957733
15580,1616958401
15581,1616958687
15582,1616958687
15583,1616958759
15584,1616959217
15585,1616959217
15586,1616959236
15587,1616959379
15588,1616959560
15589,1616959562
15590,1616959649
15591,1616959728
15592,1616959835
15593,1616959849
15594,1616959870
15595,1616959894
15596,1616959944
15597,1616960034
15598,1616960040
15599,1616960278
15600,1616960316
15601,1616960384
15602,1616960703
15603,1616960743
15604,1616960743
15605,1616960749
15606,1616961155
15607,1616961170
15608,1616961170
15609,1616961692
15610,1616962039
15611,1616962395
15612,1616962558
15613,1616962667
15614,1616962667
15615,1616962708
15616,1616962770
15617,1616962973
15618,1616963070
15619,1616963098
15620,1616963353
15621,1616963488
15622,1616963833
15623,1616963930
15624,1616964320
15625,1616964415
15626,1616964620
15627,1616964952
15628,1616964990
15629,1616964992
15630,1616964992
15631,1616964993
15632,1616965107
15633,1616965114
15634,1616965298
15635,1616965679
15636,1616965851
15637,1616966100
15638,1616966116
15639,1616966122
15640,1616966138
15641,1616966419
15642,1616966419
15643,1616966439
15644,1616966451
15645,1616966451
15646,1616966751
15647,1616966795
15648,1616966834
15649,1616966839
15650,1616966839
15651,1616967165
15652,1616967166
15653,1616967166
15654,1616967302
15655,1616967310
15656,1616967499
15657,1616967508
15658,1616967508
15659,1616967761
15660,1616967832
15661,1616967883
15662,1616967906
15663,1616968252
15664,1616968293
15665,1616968344
15666,1616968584
15667,1616968785
15668,1616969030
15669,1616969030
15670,1616969041
15671,1616969042
15672,1616969180
15673,1616969180
15674,1616969379
15675,1616969409
15676,1616969801
15677,1616969849
15678,1616969849
15679,1616969981
15680,1616969994
15681,1616970103
15682,1616970154
15683,1616970154
15684,1616970160
15685,1616970236
15686,1616970526
15687,1616970739
15688,1616970939
15689,1616971140
15690,1616971786
15691,1616971995
15692,1616972663
15693,1616973016
15694,1616973056
15695,1616973058
15696,1616973171
15697,1616973180
15698,1616973293
15699,1616973653
15700,1616973898
15701,1616973941
15702,1616973978
15703,1616974177
15704,1616974224
15705,1616974363
15706,1616974634
15707,1616974634
15708,1616974745
15709,1616974769
15710,1616974797
15711,1616974820
15712,1616975434
15713,1616975482
15714,1616975517
15715,1616975600
15716,1616975613
15717,1616975651
15718,1616975666
15719,1616976383
15720,1616976388
15721,1616976602
15722,1616976780
15723,1616976866
15724,1616976866
15725,1616977160
15726,1616977464
15727,1616977464
15728,1616977679
15729,1616978150
15730,1616978227
15731,1616978306
15732,1616978518
15733,1616978532
15734,1616978549
15735,1616978574
15736,1616978785
15737,1616978830
15738,1616978949
15739,1616979174
15740,1616979199
15741,1616979522
15742,1616979777
15743,1616979798
15744,1616979798
15745,1616979859
15746,1616980470
15747,1616980576
15748,1616981500
15749,1616981521
15750,1616981546
15751,1616981636
15752,1616981894
15753,1616981964
15754,1616982144
15755,1616982814
15756,1616982987
15757,1616983123
15758,1616983604
15759,1616983622
15760,1616983704
15761,1616984197
15762,1616984309
15763,1616984326
15764,1616984354
15765,1616984549
15766,1616985068
15767,1616985198
15768,1616985499
15769,1616985618
15770,1616985623
15771,1616985623
15772,1616985623
15773,1616986369
15774,1616986992
15775,1616986997
15776,1616987167
15777,1616987211
15778,1616987369
15779,1616987369
15780,1616987369
15781,1616987394
15782,1616987437
15783,1616987437
15784,1616987438
15785,1616987610
15786,1616987707
15787,1616987803
15788,1616987977
15789,1616988411
15790,1616988538
15791,1616988563
15792,1616988612
15793,1616988612
15794,1616988877
15795,1616988937
15796,1616989205
15797,1616989299
15798,1616989306
15799,1616989317
15800,1616989324
15801,1616989325
15802,1616989362
15803,1616989417
15804,1616989838
15805,1616989948
15806,1616990009
15807,1616990095
15808,1616990099
15809,1616990297
15810,1616990511
15811,1616990752
15812,1616990881
15813,1616991067
15814,1616991102
15815,1616991163
15816,1616991263
15817,1616991459
15818,1616991550
15819,1616991550
15820,1616991682
15821,1616991694
15822,1616991771
15823,1616991777
15824,1616991869
15825,1616992157
15826,1616992166
15827,1616992179
15828,1616992233
15829,1616992331
15830,1616992465
15831,1616992630
15832,1616992661
15833,1616992663
15834,1616992928
15835,1616993309
15836,1616993633
15837,1616993842
15838,1616993926
15839,1616994129
15840,1616994257
15841,1616994277
15842,1616994282
15843,1616994375
15844,1616994440
15845,1616994847
15846,1616995061
15847,1616995330
15848,1616995338
15849,1616995346
15850,1616995536
15851,1616995536
15852,1616996139
15853,1616996336
15854,1616996893
15855,1616997019
15856,1616997130
15857,1616997215
15858,1616997424
15859,1616997424
15860,1616997443
15861,1616998218
15862,1616998221
15863,1616998412
15864,1616998532
15865,1616998545
15866,1616998610
15867,1616998620
15868,1616998732
15869,1616998791
15870,1616998954
15871,1616999120
15872,1616999164
15873,1616999246
15874,1616999300
15875,1616999413
15876,1616999899
15877,1617000002
15878,1617000380
15879,1617000616
15880,1617000782
15881,1617000782
15882,1617000782
15883,1617000798
15884,1617000997
15885,1617001083
15886,1617001083
15887,1617001317
15888,1617001533
15889,1617001971
15890,1617002032
15891,1617002052
15892,1617002423
15893,1617002454
15894,1617003202
15895,1617003344
15896,1617003380
15897,1617003893
15898,1617005067
15899,1617005074
15900,1617005087
15901,1617005291
15902,1617005481
15903,1617005583
15904,1617005665
15905,1617005920
15906,1617006437
15907,1617006772
15908,1617006938
15909,1617006944
15910,1617007058
15911,1617007292
15912,1617007981
15913,1617008030
15914,1617008140
15915,1617008140
15916,1617008372
15917,1617009014
15918,1617009240
15919,1617009551
15920,1617009836
15921,1617009922
15922,1617010578
15923,1617010679
15924,1617010725
15925,1617011705
15926,1617011796
15927,1617011801
15928,1617011864
15929,1617012224
15930,1617012350
15931,1617012439
15932,1617012444
15933,1617012923
15934,1617013437
15935,1617013820
15936,1617013914
15937,1617014093
15938,1617014130
15939,1617014348
15940,1617014626
15941,1617014684
15942,1617014969
15943,1617015076
15944,1617015246
15945,1617015246
15946,1617015801
15947,1617016074
15948,1617016088
15949,1617016152
15950,1617016228
15951,1617016298
15952,1617016298
15953,1617016298
15954,1617016462
15955,1617016462
15956,1617016592
15957,1617016622
15958,1617016787
15959,1617017105
15960,1617017123
15961,1617017182
15962,1617017496
15963,1617017496
15964,1617017603
15965,1617017603
15966,1617017607
15967,1617017612
15968,1617017626
15969,1617017626
15970,1617017928
15971,1617018297
15972,1617018410
15973,1617018442
15974,1617018449
15975,1617018515
15976,1617019430
15977,1617019434
15978,1617019546
15979,1617019817
15980,1617020129
15981,1617020458
15982,1617020666
15983,1617021067
15984,1617021069
15985,1617021493
15986,1617021583
15987,1617021778
15988,1617021972
15989,1617022036
15990,1617022439
15991,1617022612
15992,1617022668
15993,1617022674
15994,1617022756
15995,1617022756
15996,1617022998
15997,1617023298
15998,1617023804
15999,1617024905
16000,1617025214
16001,1617025344
16002,1617025691
16003,1617025779
16004,1617025945
16005,1617025976
16006,1617025979
16007,1617026354
16008,1617026608
16009,1617026626
16010,1617026713
16011,1617027170
16012,1617027870
16013,1617028632
16014,1617028887
16015,1617029062
16016,1617029262
16017,1617029291
16018,1617029291
16019,1617029294
16020,1617029613
16021,1617030531
16022,1617031311
16023,1617031317
16024,1617031363
16025,1617032029
16026,1617032101
16027,1617032210
16028,1617032441
16029,1617032890
16030,1617032892
16031,1617032892
16032,1617032999
16033,1617033098
16034,1617033361
16035,1617033363
16036,1617033441
16037,1617033994
16038,1617034034
16039,1617035137
16040,1617035285
16041,1617036025
16042,1617036075
16043,1617036169
16044,1617036184
16045,1617036194
16046,1617036369
16047,1617036637
16048,1617036831
16049,1617036841
16050,1617036961
16051,1617037089
16052,1617037712
16053,1617037820
16054,1617038099
16055,1617038370
16056,1617038763
16057,1617038784
16058,1617039029
16059,1617039252
16060,1617039466
16061,1617039551
16062,1617039554
16063,1617039746
16064,1617039803
16065,1617039848
16066,1617040013
16067,1617040013
16068,1617040106
16069,1617040126
16070,1617040158
16071,1617040384
16072,1617040743
16073,1617041182
16074,1617041297
16075,1617041520
16076,1617041533
16077,1617042039
16078,1617042039
16079,1617042125
16080,1617042163
16081,1617042353
16082,1617042353
16083,1617042459
16084,1617042497
16085,1617042515
16086,1617042515
16087,1617042565
16088,1617042781
16089,1617042854
16090,1617043052
16091,1617043228
16092,1617043250
16093,1617043250
16094,1617043318
16095,1617043842
16096,1617043850
16097,1617043895
16098,1617044126
16099,1617044132
16100,1617044531
16101,1617044671
16102,1617044907
16103,1617045363
16104,1617045518
16105,1617045784
16106,1617045788
16107,1617045788
16108,1617045788
16109,1617046296
16110,1617046597
16111,1617046776
16112,1617046889
16113,1617047023
16114,1617047030
16115,1617047030
16116,1617047189
16117,1617047732
16118,1617047754
16119,1617048218
16120,1617048471
16121,1617048484
16122,1617048504
16123,1617048981
16124,1617049096
16125,1617049141
16126,1617049144
16127,1617049176
16128,1617049264
16129,1617049265
16130,1617049271
16131,1617049405
16132,1617049966
16133,1617050410
16134,1617050410
16135,1617050410
16136,1617050511
16137,1617050625
16138,1617051055
16139,1617051132
16140,1617051424
16141,1617051424
16142,1617051741
16143,1617051794
16144,1617051924
16145,1617052177
16146,1617052208
16147,1617052259
16148,1617052302
16149,1617052323
16150,1617052324
16151,1617052760
16152,1617052972
16153,1617053131
16154,1617053467
16155,1617053475
16156,1617053858
16157,1617053858
16158,1617053858
16159,1617053859
16160,1617054117
16161,1617054400
16162,1617055104
16163,1617055223
16164,1617055481
16165,1617055555
16166,1617055665
16167,1617055702
16168,1617055796
16169,1617056004
16170,1617056045
16171,1617056045
16172,1617056154
16173,1617056465
16174,1617056472
16175,1617056575
16176,1617056739
16177,1617056758
16178,1617056810
16179,1617056823
16180,1617056823
16181,1617056920
16182,1617057112
16183,1617057320
16184,1617057424
16185,1617057553
16186,1617057559
16187,1617057559
16188,1617057615
16189,1617057638
16190,1617057874
16191,1617058017
16192,1617058372
16193,1617058777
16194,1617059648
16195,1617059697
16196,1617059864
16197,1617060065
16198,1617060072
16199,1617060073
16200,1617060073
16201,1617060139
16202,1617060269
16203,1617060269
16204,1617060275
16205,1617060275
16206,1617060591
16207,1617060745
16208,1617060747
16209,1617060747
16210,1617060770
16211,1617060784
16212,1617060784
16213,1617061111
16214,1617061371
16215,1617061664
16216,1617061675
16217,1617061719
16218,1617061776
16219,1617062053
16220,1617062172
16221,1617063135
16222,1617063481
16223,1617063839
16224,1617064268
16225,1617064377
16226,1617064625
16227,1617064679
16228,1617064738
16229,1617065006
16230,1617065016
16231,1617065332
16232,1617065492
16233,1617065533
16234,1617065575
16235,1617065652
16236,1617065684
16237,1617065696
16238,1617065844
16239,1617066157
16240,1617066183
16241,1617066183
16242,1617066250
16243,1617066258
16244,1617066683
16245,1617066701
16246,1617066735
16247,1617066918
16248,1617067071
16249,1617067092
16250,1617067635
16251,1617067635
16252,1617067962
16253,1617067996
16254,1617068463
16255,1617068817
16256,1617069283
16257,1617069287
16258,1617069372
16259,1617069620
16260,1617070146
16261,1617070274
16262,1617070639
16263,1617070775
16264,1617071116
16265,1617071262
16266,1617071285
16267,1617071343
16268,1617071503
16269,1617071548
16270,1617071917
16271,1617072078
16272,1617072198
16273,1617073021
16274,1617073203
16275,1617073409
16276,1617074074
16277,1617074133
16278,1617074288
16279,1617074515
16280,1617075767
16281,1617075963
16282,1617076543
16283,1617076836
16284,1617076864
16285,1617077078
16286,1617077087
16287,1617077210
16288,1617077349
16289,1617077352
16290,1617077600
16291,1617077707
16292,1617077826
16293,1617078119
16294,1617078335
16295,1617078449
16296,1617078599
16297,1617078892
16298,1617078902
16299,1617078955
16300,1617078955
16301,1617078983
16302,1617079012
16303,1617079099
16304,1617079145
16305,1617079177
16306,1617079321
16307,1617079582
16308,1617080076
16309,1617080230
16310,1617080277
16311,1617080545
16312,1617080614
16313,1617080630
16314,1617080685
16315,1617080810
16316,1617080889
16317,1617080894
16318,1617081159
16319,1617081196
16320,1617081196
16321,1617081412
16322,1617081477
16323,1617081889
16324,1617082234
16325,1617082296
16326,1617082305
16327,1617082306
16328,1617082349
16329,1617082549
16330,1617083319
16331,1617083381
16332,1617083463
16333,1617083755
16334,1617083762
16335,1617083843
16336,1617084214
16337,1617084250
16338,1617084380
16339,1617084670
16340,1617084808
16341,1617085198
16342,1617085202
16343,1617085202
16344,1617085306
16345,1617085579
16346,1617085625
16347,1617085757
16348,1617085759
16349,1617085873
16350,1617085954
16351,1617085956
16352,1617085967
16353,1617086073
16354,1617086241
16355,1617086241
16356,1617086294
16357,1617087190
16358,1617087455
16359,1617087471
16360,1617087697
16361,1617087743
16362,1617088094
16363,1617088117
16364,1617088196
16365,1617089093
16366,1617089114
16367,1617089120
16368,1617089120
16369,1617089943
16370,1617089948
16371,1617090035
16372,1617090209
16373,1617090209
16374,1617090212
16375,1617090285
16376,1617091001
16377,1617091002
16378,1617091659
16379,1617091990
16380,1617091992
16381,1617092231
16382,1617092386
16383,1617092537
16384,1617092537
16385,1617092636
16386,1617092735
16387,1617093044
16388,1617093068
16389,1617093068
16390,1617093105
16391,1617093632
16392,1617093645
16393,1617094013
16394,1617094260
16395,1617094281
16396,1617094309
16397,1617094382
16398,1617094547
16399,1617094970
16400,1617094970
16401,1617094980
16402,1617095355
16403,1617095702
16404,1617096097
16405,1617096192
16406,1617096780
16407,1617096781
16408,1617096781
16409,1617097131
16410,1617097235
16411,1617097235
16412,1617097503
16413,1617098355
16414,1617098433
16415,1617098465
16416,1617098751
16417,1617098992
16418,1617099011
16419,1617099116
16420,1617099116
16421,1617099372
16422,1617099678
16423,1617099684
16424,1617099948
16425,1617100098
16426,1617100324
16427,1617100472
16428,1617100871
16429,1617100889
16430,1617101485
16431,1617101517
16432,1617101534
16433,1617102041
16434,1617102069
16435,1617102390
16436,1617102480
16437,1617102835
16438,1617102857
16439,1617102946
16440,1617103489
16441,1617103685
16442,1617103695
16443,1617104095
16444,1617104095
16445,1617104635
16446,1617104874
16447,1617104874
16448,1617104911
16449,1617104995
16450,1617105097
16451,1617105106
16452,1617105106
16453,1617105116
16454,1617105116
16455,1617105139
16456,1617105902
16457,1617105902
16458,1617106151
16459,1617106213
16460,1617106301
16461,1617106420
16462,1617106776
16463,1617107012
16464,1617107023
16465,1617107031
16466,1617107196
16467,1617107196
16468,1617107219
16469,1617107652
16470,1617107810
16471,1617107813
16472,1617107989
16473,1617108190
16474,1617108197
16475,1617108280
16476,1617108280
16477,1617108338
16478,1617109290
16479,1617109428
16480,1617109776
16481,1617110177
16482,1617110263
16483,1617110413
16484,1617111127
16485,1617111277
16486,1617111462
16487,1617111631
16488,1617111639
16489,1617111731
16490,1617111737
16491,1617112007
16492,1617112329
16493,1617112359
16494,1617112507
16495,1617112579
16496,1617113431
16497,1617113602
16498,1617114237
16499,1617114275
16500,1617114361
16501,1617114361
16502,1617114361
16503,1617114768
16504,1617114909
16505,1617115353
16506,1617116236
16507,1617116460
16508,1617117458
16509,1617117510
16510,1617119354
16511,1617119598
16512,1617120068
16513,1617120068
16514,1617120195
16515,1617120348
16516,1617122011
16517,1617122165
16518,1617122457
16519,1617122525
16520,1617123306
16521,1617123764
16522,1617124139
16523,1617124139
16524,1617124792
16525,1617124926
16526,1617125083
16527,1617125270
16528,1617125392
16529,1617125392
16530,1617125486
16531,1617125497
16532,1617125551
16533,1617125777
16534,1617125794
16535,1617126387
16536,1617126649
16537,1617127295
16538,1617127295
16539,1617127531
16540,1617127554
16541,1617127563
16542,1617127671
16543,1617127694
16544,1617127762
16545,1617127796
16546,1617128158
16547,1617128242
16548,1617128657
16549,1617128811
16550,1617128929
16551,1617128949
16552,1617129401
16553,1617129655
16554,1617129658
16555,1617129671
16556,1617129693
16557,1617130347
16558,1617130395
16559,1617130607
16560,1617130703
16561,1617130823
16562,1617130896
16563,1617130896
16564,1617130944
16565,1617130944
16566,1617131169
16567,1617131171
16568,1617131682
16569,1617131688
16570,1617131709
16571,1617131766
16572,1617131914
16573,1617132215
16574,1617132221
16575,1617132553
16576,1617132571
16577,1617132581
16578,1617132677
16579,1617133156
16580,1617133543
16581,1617133547
16582,1617133634
16583,1617134163
16584,1617134179
16585,1617134346
16586,1617134442
16587,1617134518
16588,1617134619
16589,1617134619
16590,1617134962
16591,1617135017
16592,1617135105
16593,1617135113
16594,1617135183
16595,1617135273
16596,1617135306
16597,1617135420
16598,1617135686
16599,1617135769
16600,1617135882
16601,1617136246
16602,1617136667
16603,1617136670
16604,1617136747
16605,1617136786
16606,1617136860
16607,1617136862
16608,1617137032
16609,1617137354
16610,1617137422
16611,1617137489
16612,1617137602
16613,1617137728
16614,1617137729
16615,1617137801
16616,1617137945
16617,1617137976
16618,1617137990
16619,1617138109
16620,1617138198
16621,1617138227
16622,1617138457
16623,1617138646
16624,1617138841
16625,1617138849
16626,1617139202
16627,1617139332
16628,1617139448
16629,1617139700
16630,1617139703
16631,1617139705
16632,1617139809
16633,1617140115
16634,1617140115
16635,1617140117
16636,1617140125
16637,1617140232
16638,1617140702
16639,1617141128
16640,1617141150
16641,1617141706
16642,1617141985
16643,1617141985
16644,1617142446
16645,1617142506
16646,1617142860
16647,1617143158
16648,1617143437
16649,1617143437
16650,1617143437
16651,1617143865
16652,1617144000
16653,1617144183
16654,1617144303
16655,1617144303
16656,1617144323
16657,1617144515
16658,1617144843
16659,1617145353
16660,1617145456
16661,1617145631
16662,1617145670
16663,1617145949
16664,1617145955
16665,1617146633
16666,1617146658
16667,1617146745
16668,1617146748
16669,1617146767
16670,1617146810
16671,1617146844
16672,1617146861
16673,1617147565
16674,1617147600
16675,1617147699
16676,1617149199
16677,1617149439
16678,1617149439
16679,1617150201
16680,1617150867
16681,1617151273
16682,1617151521
16683,1617151834
16684,1617151843
16685,1617151874
16686,1617151929
16687,1617152720
16688,1617153532
16689,1617153917
16690,1617154646
16691,1617154714
16692,1617154717
16693,1617154717
16694,1617155300
16695,1617155384
16696,1617155384
16697,1617155411
16698,1617155632
16699,1617155666
16700,1617155666
16701,1617155843
16702,1617156056
16703,1617156706
16704,1617157179
16705,1617157246
16706,1617157373
16707,1617157373
16708,1617157487
16709,1617157682
16710,1617157723
16711,1617158702
16712,1617158780
16713,1617158799
16714,1617158819
16715,1617158828
16716,1617159226
16717,1617159269
16718,1617159275
16719,1617159276
16720,1617159276
16721,1617159867
16722,1617160659
16723,1617160669
16724,1617160680
16725,1617160783
16726,1617161359
16727,1617161399
16728,1617161399
16729,1617161458
16730,1617161458
16731,1617161828
16732,1617161828
16733,1617162100
16734,1617162619
16735,1617162619
16736,1617163189
16737,1617163642
16738,1617163679
16739,1617163701
16740,1617163829
16741,1617163961
16742,1617164223
16743,1617164379
16744,1617164384
16745,1617164914
16746,1617164969
16747,1617165502
16748,1617165503
16749,1617165577
16750,1617165691
16751,1617165742
16752,1617165798
16753,1617165825
16754,1617166196
16755,1617167084
16756,1617167134
16757,1617167390
16758,1617167436
16759,1617167780
16760,1617167888
16761,1617168000
16762,1617168287
16763,1617168287
16764,1617168711
16765,1617169017
16766,1617169027
16767,1617169152
