token_id,bidder_id,creator,bidding_amt,bid_date
16924.0,0xa542745fd1c1a95f41312a3646573956a81bc7c1,0xc049f6a7c17978d1b4e9d9bb9ca34c5400924aeb,0.5,1617906841
16925.0,0xb36d2265622a7c46bcd76e1ddf2030e3595b3b36,0xb8d18fdedd3718405bbdb8d72f467c1881072dfc,0.444,1617299547
16927.0,0x8a9a5e78fef6cd90c403c46f1d0e63cfaa582dad,0x7cba5c4d2b99cb761d7eb1403824aa02071be1ad,0.12,1617288568
16929.0,0x4c693d47854eba2d0c6f0d4af29d3674f07aa84e,0xdc7617d4224fcd303d1c9c1504dcdca67cf06be2,0.1,1617202224
16929.0,0x4b978322643f9bf6c15bf26d866b81e99f26b8da,0xdc7617d4224fcd303d1c9c1504dcdca67cf06be2,1.2,1617281426
16929.0,0x8b6c0a16855bfd67a97d5368b71109d971465b91,0xdc7617d4224fcd303d1c9c1504dcdca67cf06be2,1,1617209079
16930.0,0x1af26c320f1598a6f447256dd75c3f34d736079f,0x900b0551ba8e196870b6ed782def675de3b717bb,1.5,1617215209
16930.0,0x0a2542a170aa02b96b588aa3af8b09ab22a9d7ac,0x900b0551ba8e196870b6ed782def675de3b717bb,1.888,1617300545
16931.0,0xde495aa4764683b34b6784c5e804f48f4a198362,0x842e6f0cc34169a9eb88b01804e62aee19e611e4,0.1,1617203665
16931.0,0x6877dc81598432610b2fe0d297c9d268bc525267,0x842e6f0cc34169a9eb88b01804e62aee19e611e4,0.16,1617289612
16931.0,0x6877dc81598432610b2fe0d297c9d268bc525267,0x842e6f0cc34169a9eb88b01804e62aee19e611e4,0.1212,1617288086
16931.0,0xbf49c5ebe1fabbacd645098fcd2abe294a8fc145,0x842e6f0cc34169a9eb88b01804e62aee19e611e4,0.1101,1617220288
16931.0,0x7e98fd3d2971d34f63a1edd30032ef93e864c019,0x842e6f0cc34169a9eb88b01804e62aee19e611e4,0.1334,1617289452
16932.0,0x67a42771658c8f1ce95cbd26cf7536034b0aacdb,0x8a212825bbc75154931d0e1e098883cfbe2e51cf,1.3,1617363646
16934.0,0x73d97c30603b73cf4ccde4934c6027a9599d861d,0xbc10cd06b201ddbe419119b4bfb5a7dac24c2753,1.25,1618499408
16936.0,0x2ee92c196d63f2313a52c4bb48f427361460636b,0x15a760e8e384c38198b260c2af447f7b24059ea5,1.1,1617301075
16936.0,0x2ee92c196d63f2313a52c4bb48f427361460636b,0x15a760e8e384c38198b260c2af447f7b24059ea5,0.5,1617214958
16936.0,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0x15a760e8e384c38198b260c2af447f7b24059ea5,1.5,1617301141
16936.0,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0x15a760e8e384c38198b260c2af447f7b24059ea5,1,1617300566
16937.0,0xa8ebe6dcda66bb74a8db994554d2ad277cb54ada,0x4208fb09d8ac096038aef6ee97e408ba83a74fa4,0.25,1617969255
16937.0,0x610d6f32812360dfc657aa06a495a639d5c950f9,0x4208fb09d8ac096038aef6ee97e408ba83a74fa4,0.275,1618009111
16938.0,0x7d5300e22db1b2850da1beed10a894893731c1a7,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.111,1617415514
16938.0,0xa22f6c6fbd712e7713aaf31d59345b9bd0c116bd,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.1,1617386158
16938.0,0xe726d0598cfbb879459451b9df5a481add1f36c2,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.2,1617464891
16938.0,0x61ccf1ad4ae3964eea9cc776552daae3397ab264,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.45,1617472071
16938.0,0x5df4793bed5d5f8bb17b83afcc7e21e4feaaf369,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.4071,1617470986
16938.0,0xe726d0598cfbb879459451b9df5a481add1f36c2,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.5,1617472227
16938.0,0x2c3b3fea418bf2d82ab2036ee3a35cd9648fab7a,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.15,1617463794
16938.0,0x5df4793bed5d5f8bb17b83afcc7e21e4feaaf369,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.55,1617473097
16938.0,0xa22f6c6fbd712e7713aaf31d59345b9bd0c116bd,0x5dd9fe0d8a3ca04d156fc730c1aef1361dc9b235,0.37,1617467000
16939.0,0xf65b69a8b248f9e91e832d32adde3d0959929e2c,0xc83e83677dd95618686ac9af2cd48972f1b72c22,0.1,1617860821
16939.0,0x0829d1c27f90f66d885fd21e600e4fb24eea1c4b,0xc83e83677dd95618686ac9af2cd48972f1b72c22,0.1101,1617945672
16945.0,0xa92e541cb7035b71fb83e7cb6b8a41c96d8e0a47,0x38e3767f996fcbde771e76f3f7aea69521fb8fb9,1.1,1617238847
16945.0,0xb16525385824e8cf877be513386e75d875043ffd,0x38e3767f996fcbde771e76f3f7aea69521fb8fb9,1.2101,1617248946
16945.0,0x6368ce2750325f5002587c70c8bc298b4df61eba,0x38e3767f996fcbde771e76f3f7aea69521fb8fb9,1.3312,1617311183
16945.0,0x6368ce2750325f5002587c70c8bc298b4df61eba,0x38e3767f996fcbde771e76f3f7aea69521fb8fb9,1,1617225770
16946.0,0x7c532e0247ed01bbf0ee8fab281a954ccc621a95,0x365d8366549edd8227098502a87da33016119a13,0.68,1617861846
16946.0,0x3991781fe728ff855458808b98e9a5741c6159b8,0x365d8366549edd8227098502a87da33016119a13,0.5,1617832727
16948.0,0x4616f6983788cad0844f9615822f3db5ecce18b2,0xe235113e6e0ceb8680da3a523d1e5365af310de5,0.2255555,1617673026
16948.0,0x73d97c30603b73cf4ccde4934c6027a9599d861d,0xe235113e6e0ceb8680da3a523d1e5365af310de5,0.2,1617586766
16950.0,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x3480d164ceba4eb8ea17e7f64810707a55e1f76b,0.742,1617206734
16951.0,0x9df495176076301dd318633fe3f67b6ef783a165,0x05e18fd72f074cc4ee970653db58e32a2df5ed68,0.275,1620137146
16951.0,0x719402412053618d1c76d4c1ec209211b6cca9f6,0x05e18fd72f074cc4ee970653db58e32a2df5ed68,0.303,1620140825
16951.0,0x719402412053618d1c76d4c1ec209211b6cca9f6,0x05e18fd72f074cc4ee970653db58e32a2df5ed68,0.15,1620080595
16951.0,0x9df495176076301dd318633fe3f67b6ef783a165,0x05e18fd72f074cc4ee970653db58e32a2df5ed68,0.165,1620128562
16951.0,0x719402412053618d1c76d4c1ec209211b6cca9f6,0x05e18fd72f074cc4ee970653db58e32a2df5ed68,0.25,1620136752
16952.0,0x280676491188f56fa386d9833d84702ac1e24c71,0x10abe002091d99b8c92b19e74f5346f4433aea4f,1.65,1617299951
16952.0,0x57b79c3a31d70226c620f9afea61ec8fa1f56078,0x10abe002091d99b8c92b19e74f5346f4433aea4f,1.5,1617214106
16957.0,0x2c9f8cecae8242654d0bd744e3b35f5c19ab4066,0x1a82b7c38fdb6be636a78b33479c8459881fb39a,0.33,1618393635
16957.0,0xcbd9d2448185b31473916bf7e6123c1c2c69ca1f,0x1a82b7c38fdb6be636a78b33479c8459881fb39a,0.3,1618337764
16959.0,0x1f08cbfca1f63a23bb6255a76e1ddeeb8d24d0fa,0x4ebdd05348ff7299cb116e3dd61601154c784660,2.2,1617367278
16959.0,0x4adf0dbc8bb29a61be114c22879202a76790c9d9,0x4ebdd05348ff7299cb116e3dd61601154c784660,2,1617281427
16961.0,0x378bcce7235d53bbc3774bff8559191f06e6818e,0xcfeeaac8fa4381f63e47024632622de09c25b994,1,1620437748
16963.0,0xf925fdaea552d36a5291335941ab7a046f960a80,0xf162e1d5ab0671e9739c5a6c3d2cc850c9a34bcc,0.3,1617358369
16964.0,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x3480d164ceba4eb8ea17e7f64810707a55e1f76b,0.742,1617296721
16967.0,0xd60ca521c64ac27d31f8dc5a0a568ca694009232,0x7f0073e6fac4e88a3827b9b8ddc1aec84602e433,0.42,1617402889
16970.0,0x2b9acea4ed4f4bbf5545c4665504deab89aadb7b,0x8bfec096031a6dfa9a3084593c5e7ce1774f4571,0.75,1617296654
16970.0,0x473888e67636661062dad4cffc92a39437810313,0x8bfec096031a6dfa9a3084593c5e7ce1774f4571,0.6,1617224165
16970.0,0x473888e67636661062dad4cffc92a39437810313,0x8bfec096031a6dfa9a3084593c5e7ce1774f4571,0.825,1617297011
16970.0,0x7039813983ba47a5a46b19f3a269aef5c6c75abf,0x8bfec096031a6dfa9a3084593c5e7ce1774f4571,0.9075,1617309567
16973.0,0x58b9f539c84bd534e00b3e1636446841eb0be60f,0x2c90d7a5e09dbfe0c017ed2106b428fca7686c62,1.5,1618037546
16980.0,0x4d5b87f19804b631a383b165d8ec5b5e1117da47,0xca64cc655250d5744c8925f6efebe897b7e49e24,0.5,1618913146
16986.0,0x1f08cbfca1f63a23bb6255a76e1ddeeb8d24d0fa,0x2c551a76aedbd77c1dd36cf4355f19116e6b5d2d,0.3,1617531179
16986.0,0x1f08cbfca1f63a23bb6255a76e1ddeeb8d24d0fa,0x2c551a76aedbd77c1dd36cf4355f19116e6b5d2d,0.3631,1617616553
16986.0,0x5e16e0426905f35a6c76d766e5e7097dc3017116,0x2c551a76aedbd77c1dd36cf4355f19116e6b5d2d,0.33,1617603618
16987.0,0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,0xe85f832d9f551cf445a6e8ceaaee73ef88a340d6,1.25,1617227659
16989.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0xbaa696629fc17673286957150695587afd55547b,2,1617259668
16989.0,0x404a3d8eef9eb924f872c74db29518eacbe73c83,0xbaa696629fc17673286957150695587afd55547b,2.2,1617346044
16991.0,0x7514a953781891464444b5454849b094258d9461,0xce7f3a709aa0fee3ec4a317ca6ed361ff0e3e547,0.9,1617770517
16997.0,0x484a12a27e8c95718e0b60d14369bfeaa426aff3,0x2d018b8d65c240a5d6529a2d039aae7e33393a13,0.25,1617971659
17002.0,0x511ed344cc4ed24791bd6bc1dd8cc33a055e8fee,0x3a618a5b09503bdbc71c75fdcffaa8b5a318d81d,1.1035,1617399896
17002.0,0x81a8e4acd378100e897c2a07a931ad3e410e92b0,0x3a618a5b09503bdbc71c75fdcffaa8b5a318d81d,1,1617326018
17005.0,0xc154962f0d6ce9f0271ec377111a7d58eb0e2b24,0xad93e04aadc39f425b0f04289817f678eec8e10e,0.85,1617303635
17006.0,0xd6d9330f8d86b21017c173febef9e5712563effd,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.14,1617311567
17006.0,0xce3deeb1efbd2f8361dac49bd3d3aff0b13dc0d9,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.121,1617309853
17006.0,0xce3deeb1efbd2f8361dac49bd3d3aff0b13dc0d9,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.1541,1617312492
17006.0,0xce3deeb1efbd2f8361dac49bd3d3aff0b13dc0d9,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.1871,1617313483
17006.0,0xcc916af3097c54b439bafb2f28a2b8828a52a656,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.2531,1617314402
17006.0,0xd6d9330f8d86b21017c173febef9e5712563effd,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.28,1617314537
17006.0,0xcc916af3097c54b439bafb2f28a2b8828a52a656,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.2059,1617313524
17006.0,0xd6d9330f8d86b21017c173febef9e5712563effd,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.23,1617314147
17006.0,0xd6d9330f8d86b21017c173febef9e5712563effd,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.11,1617228045
17006.0,0xd6d9330f8d86b21017c173febef9e5712563effd,0x0ce957c56ff54cbde8b0c4120552e30c47ac773a,0.17,1617313253
17013.0,0x1ac438966656f31831c86d69f1ebed3d51f1f3ce,0x484ec62385e780f2460feac34864a77ba5a18134,1.2101,1617349360
17013.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x484ec62385e780f2460feac34864a77ba5a18134,80,1617402082
17013.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x484ec62385e780f2460feac34864a77ba5a18134,2,1617368964
17013.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x484ec62385e780f2460feac34864a77ba5a18134,60,1617401827
17013.0,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0x484ec62385e780f2460feac34864a77ba5a18134,1,1617316082
17013.0,0xcb58b8f5ec6d47985f0728465c25a08ef9ad2c7b,0x484ec62385e780f2460feac34864a77ba5a18134,66,1617402040
17013.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x484ec62385e780f2460feac34864a77ba5a18134,3,1617391405
17013.0,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0x484ec62385e780f2460feac34864a77ba5a18134,45,1617401760
17013.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x484ec62385e780f2460feac34864a77ba5a18134,23,1617395199
17013.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x484ec62385e780f2460feac34864a77ba5a18134,30,1617401477
17013.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x484ec62385e780f2460feac34864a77ba5a18134,40,1617401669
17013.0,0x155a0e449e8c9266640d80a685ad7809a1c467c9,0x484ec62385e780f2460feac34864a77ba5a18134,1.1,1617332290
17013.0,0xcb58b8f5ec6d47985f0728465c25a08ef9ad2c7b,0x484ec62385e780f2460feac34864a77ba5a18134,33.33333,1617401614
17013.0,0xcb58b8f5ec6d47985f0728465c25a08ef9ad2c7b,0x484ec62385e780f2460feac34864a77ba5a18134,25.5858,1617401458
17013.0,0xb4374bd294601a2b69dc6c0de1243f047ebe6e29,0x484ec62385e780f2460feac34864a77ba5a18134,2.5,1617389047
17013.0,0x6c3675c755c06b236cb10b5acfa0445fd8aad455,0x484ec62385e780f2460feac34864a77ba5a18134,13,1617394610
17013.0,0xcb58b8f5ec6d47985f0728465c25a08ef9ad2c7b,0x484ec62385e780f2460feac34864a77ba5a18134,88,1617402658
17014.0,0x59c4fb760bdd5b0f24285ec786ecf237655e7e7d,0x4e578b4cf0f7ec0bdfee02df7ecffbfac912be11,0.35,1617785788
17014.0,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0x4e578b4cf0f7ec0bdfee02df7ecffbfac912be11,0.2,1617705287
17015.0,0xc3f4728f673181e20862d21d028cfeaacfb6d409,0x5f72c0995a9fb66ec69b92be3ace4b34a6e6cf5e,1.5,1618679793
17019.0,0x4616f6983788cad0844f9615822f3db5ecce18b2,0x2e4572d90b05ad4e82aaff3e98e90d758ec34312,0.786755555,1617661883
17019.0,0x16b15b01eaba95fb30c89176c71263ea22884757,0x2e4572d90b05ad4e82aaff3e98e90d758ec34312,0.7151,1617607521
17019.0,0x91737796b4085f183c6d67c5fe631bfe2a1706f3,0x2e4572d90b05ad4e82aaff3e98e90d758ec34312,0.65,1617576638
17021.0,0x09e6005e94607e5f0b2353242756db9ecf676c91,0x6bef9e357f6a86e9553bac4598280caf1bf20cf3,0.2,1619894365
17022.0,0x49d23ef15665050a0d134cc3d81d7ff7831f2284,0xd4518a94adc2fcaf1478e7c5ccc029be0f61ced9,0.1,1617315039
17022.0,0xcf41cd6c06bb1e78e6d0dec4c696b9a483d41561,0xd4518a94adc2fcaf1478e7c5ccc029be0f61ced9,0.12,1617401302
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,3,1617326205
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,0.69,1617323635
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,0.5,1617238181
17024.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,1,1617324158
17024.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,2.5,1617325813
17024.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,6.66666,1617327425
17024.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,1.99,1617324862
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,4.2069,1617326498
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,5.5555,1617327392
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,1.3,1617324323
17024.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,3.69,1617326380
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,1.69,1617324794
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,2.2,1617325758
17024.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,8.8888,1617328061
17024.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,7.777777,1617327974
17024.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,1.5,1617324651
17024.0,0xbc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,0.55,1617302773
17024.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0xedc0ca246d7fb1260c8bc9eb957d64f2cc930f1f,5,1617326717
17030.0,0x3e137c085dca59bc38075212feedb91b6de9d08b,0x61c56420c0a55ec0759873efb374961818509bd7,0.1,1617275282
17031.0,0x90fa47e64c359e2476f548a95ba1d9d7956185e2,0x921ff98dfd6739ac24ad2581a7e6b8d21a939364,0.1111,1617261355
17031.0,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x921ff98dfd6739ac24ad2581a7e6b8d21a939364,0.275,1617336815
17031.0,0xbd36451493fb2468b99be152d198cab1c9077e47,0x921ff98dfd6739ac24ad2581a7e6b8d21a939364,0.15,1617320848
17031.0,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x921ff98dfd6739ac24ad2581a7e6b8d21a939364,0.1223,1617302239
17031.0,0x975fcac1b4030ef5b5c319f972634ea6fe757998,0x921ff98dfd6739ac24ad2581a7e6b8d21a939364,0.3329,1617347736
17031.0,0x90fa47e64c359e2476f548a95ba1d9d7956185e2,0x921ff98dfd6739ac24ad2581a7e6b8d21a939364,0.3026,1617347514
17031.0,0xbd7a1c16d7b3af4af6d1a0fd7437466d765656ce,0x921ff98dfd6739ac24ad2581a7e6b8d21a939364,0.25,1617321460
17035.0,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0x67ba5775a60b13254bf65ea67295dd47543bc5e1,0.6,1617821980
17037.0,0xfa8a62a68316475762966e3418c7343e2516adfe,0x7be609388a2a0f61a88b67c89a86600b83632826,0.3,1617369785
17042.0,0x8c005e7e9d802dfb1e48074af7d5797303076ce3,0x23385d4ba1b8b61f55e8606bebbe7ea1f9ff15fa,0.3,1617308001
17044.0,0x86db3904cbec100c6e3e6bef91d5d353440b8f2f,0x109632e956ca6baf528fe5a9724c43b0c4a63fbe,0.3,1617319225
17046.0,0x8006cdd0d5478ac03c15af73d5580ac76c5e5318,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,10,1617476142
17046.0,0xcb58b8f5ec6d47985f0728465c25a08ef9ad2c7b,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,15,1617488973
17046.0,0x8006cdd0d5478ac03c15af73d5580ac76c5e5318,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,44,1617490581
17046.0,0x8006cdd0d5478ac03c15af73d5580ac76c5e5318,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,75,1617490776
17046.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,50,1617490645
17046.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,120,1617491284
17046.0,0x8006cdd0d5478ac03c15af73d5580ac76c5e5318,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,0.55,1617467651
17046.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,30,1617490273
17046.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,200,1617491497
17046.0,0x8006cdd0d5478ac03c15af73d5580ac76c5e5318,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,25,1617489675
17046.0,0x8006cdd0d5478ac03c15af73d5580ac76c5e5318,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,98.7654,1617491185
17046.0,0xae5da100537657a84fe87540a80a5a8b51821c28,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,0.6051,1617473633
17046.0,0xa7499aa6464c078eeb940da2fc95c6acd010c3cc,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,22,1617489585
17046.0,0xcb58b8f5ec6d47985f0728465c25a08ef9ad2c7b,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,11.11,1617487243
17046.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,40,1617490455
17046.0,0x8006cdd0d5478ac03c15af73d5580ac76c5e5318,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,145,1617491410
17046.0,0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,85,1617491090
17046.0,0x47d4f20ae83bcd350105f199f900e6e6104dab6a,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,65,1617490709
17046.0,0x8006cdd0d5478ac03c15af73d5580ac76c5e5318,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,20,1617489401
17046.0,0xa7499aa6464c078eeb940da2fc95c6acd010c3cc,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,16.5,1617489196
17046.0,0xa7499aa6464c078eeb940da2fc95c6acd010c3cc,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,13,1617488684
17046.0,0xee75bd6d1b7cd6030ced7299380478af6ecee8c8,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,0.5,1617403769
17046.0,0x47d4f20ae83bcd350105f199f900e6e6104dab6a,0x2c59f5d8170cc96ad5dfd3b9a107182a55a7d4ae,35,1617490391
17052.0,0x68186e0aa14d7be6b023381e3474dce5752f00d5,0x2d1abc3f45c0aabc1ec2e71f64009491ec492edc,0.5,1617767612
17054.0,0x0ad0b792a54704dc7b6f85cbb774106d22e814d9,0xc47ffd35855f7cc88c0a57809fb4e5bad6f42ba4,0.5,1619805771
17058.0,0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,1,1617313483
17059.0,0x4c29a17253d5f5f0acbabbe2117478ec6204a2d9,0x9f5a695e053b08075dfad85275ba9c7178c34634,0.4,1617238319
17059.0,0xa4cb937bc5ec481fc2674794d4146206ecc71b15,0x9f5a695e053b08075dfad85275ba9c7178c34634,0.1,1617235910
17059.0,0xa4cb937bc5ec481fc2674794d4146206ecc71b15,0x9f5a695e053b08075dfad85275ba9c7178c34634,0.24,1617237915
17059.0,0xcdad21ec674772ffa623d6c5671b299280d5133e,0x9f5a695e053b08075dfad85275ba9c7178c34634,0.2,1617237370
17061.0,0xc643c9411a6b489e9833b16631140f42bbfcb6d1,0x9c4e9a0b3fddefbc8991b9bab1b05cdde9c67a71,0.2,1617379986
17061.0,0xa645e89a04fa63bc4f3fae82f74b0c7f5d5aa512,0x9c4e9a0b3fddefbc8991b9bab1b05cdde9c67a71,0.165,1617379157
17061.0,0xb9164c1e75841b55aa3d9b50792f5e526df7b0b4,0x9c4e9a0b3fddefbc8991b9bab1b05cdde9c67a71,0.2201,1617380671
17061.0,0x4d1806f336264ce5d8b79cb18e403fd1e5fa54b1,0x9c4e9a0b3fddefbc8991b9bab1b05cdde9c67a71,0.1,1617293795
17061.0,0xc643c9411a6b489e9833b16631140f42bbfcb6d1,0x9c4e9a0b3fddefbc8991b9bab1b05cdde9c67a71,0.3,1617380947
17061.0,0xfb8c4cd81514787330127d10fbff6915ac312c5b,0x9c4e9a0b3fddefbc8991b9bab1b05cdde9c67a71,0.15,1617377839
17062.0,0x5c3200c95aef7718036fd22a49d25b0199b0a1db,0x4e0058ef236840db32db27db529838133668711e,0.1,1617254385
17062.0,0x1a0134ae909082d3a00f4ca5074cdc73a86bf178,0x4e0058ef236840db32db27db529838133668711e,0.2,1617296814
17070.0,0xe38171c839d3ff70147829d843ee8f9794bc2299,0x6d50c3a12a094da09d04a54f34fb7970d5b62b86,2,1617296928
17072.0,0x952f5e5badc35463bf027ea1099b7478db4a42ea,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.3,1617659067
17072.0,0x952f5e5badc35463bf027ea1099b7478db4a42ea,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.4,1617660162
17072.0,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.2201,1617658737
17072.0,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.33,1617659446
17072.0,0x952f5e5badc35463bf027ea1099b7478db4a42ea,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.2,1617573256
17075.0,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.132,1617630815
17075.0,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.2201,1617632380
17075.0,0xbc3ffa2e6a08c122a56737a14c942fc159ad4ffd,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.12,1617546914
17075.0,0x73afab15701d4a66eb95ee1407d4c421054221a7,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,0.2,1617631530
17077.0,0x8199402aa407703bbe6adf59aa06c1b5a7beecff,0x7b224e820cdfe989e73b3381a74ea00ab1ef56de,1,1617274643
17084.0,0x378bcce7235d53bbc3774bff8559191f06e6818e,0xd81378f32788ace00d0ac56d803f2363585425a5,2,1617732037
